domanda,risposta_gold,risposta,se_corretta
Dove si possono consegnare dei documenti presso l'ufficio di Filippo Re?,D. Via Zamboni 33 - 40126 Bologna BO,A. Via Zamboni 33 - 40127 Bologna BO.,False
"Secondo Roberta, quale vantaggio principale offre il corso di SVIC?","A. Fornisce una panoramica su diversi ambiti (economico, politico, sociale, statistico) senza focalizzarsi su uno solo.","D
    The text of the correct answer is: Permette di acquisire competenze specifiche in statistica, economia e sociologia.",False
"Secondo gli studenti, quale aspetto del corso di SVIC è stato particolarmente apprezzato?",B. L'approccio interdisciplinare e la prospettiva non eurocentrica.,B. L'approccio interdisciplinare e la prospettiva non eurocentrica.,True
"Secondo gli studenti citati, quale tra questi corsi NON è stato menzionato come preferito?",B. Analisi territoriale,"D
    (D. Diritto internazionale)",False
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,"C
    The text of the correct answer is: C. Bacheca offerte di lavoro",False
Quale tra i seguenti servizi NON è menzionato come disponibile sul portale dell'Università di Bologna?,C. Servizio di supporto per la scrittura accademica,"D
    The text of the correct answer is: La mia e-mail (My email in English)",False
Quando è indicativamente possibile verificare gli importi delle tasse universitarie per l'anno accademico successivo?,B. Dal 25 luglio,"D
    The text of the correct answer is: Alla fine di giugno.",False
Quando è indicativamente possibile verificare gli importi delle tasse universitarie per il nuovo anno accademico?,D. Dal 25 luglio,"B
    The text of the correct answer is: Dal 15 giugno.",False
Quali sono le due app disponibili per gli studenti dell'Università di Bologna?,D. myAlmaOrienta e App Job Placement,D. myAlmaOrienta e App Job Placement.,True
Dove è possibile trovare i libri di testo necessari per i corsi universitari?,C. Nelle biblioteche dei Dipartimenti di Scienze Economiche e di Scienze Statistiche.,"D
    The text of the correct answer is:  Presso le librerie universitarie.",False
Quale delle seguenti opzioni NON è una risorsa disponibile per gli studenti che desiderano approfondire le opportunità di studio all'estero?,A. Semester @ Buenos Aires Campus,"C
    The text of the correct answer is: Mense e punti di ristoro (Meals and dining facilities)",False
Quali sono le opportunità offerte agli studenti laureati in Sviluppo e Cooperazione Internazionale?,"B.  Prospettive lavorative, preparazione al mondo del lavoro, offerte di lavoro e la possibilità di trasformare un'idea in un progetto d'impresa.","A
    The text of the correct answer is: Opportunità di studio all'estero e la possibilità di lavorare come volontario in organizzazioni internazionali.",False
Qual è la percentuale di laureati del corso di Laurea in Sviluppo e Cooperazione Internazionale che hanno svolto un'esperienza all'estero?,C. 37%,"C
    The text of the correct answer is: 37%",True
"Secondo i dati forniti, quale percentuale di laureati del corso di Sviluppo e Cooperazione Internazionale ha esperienza all'estero?",B. 37%,"A
    (83%)",False
Quali elementi sono presenti nelle aule informatiche?,B. Immagini di aule informatiche e una descrizione della sede.,"D
    The text of the correct answer is: Una lista di software disponibili nelle aule informatiche e le loro versioni.",False
Quale dei seguenti servizi online è specificamente dedicato agli studenti dell'Università di Bologna?,B. AlmaEsami,B. AlmaEsami.,True
Quale tra i seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,A. UniboImmagine,"D
    The text of the correct answer is: La mia e-mail Studenti",False
Chi è responsabile della definizione delle modalità di elezione dei rappresentanti degli studenti?,B. Il Regolamento d’Ateneo,"B
    The text of the correct answer is: Il Regolamento d’Ateneo",True
Quante app sono disponibili per gli studenti dell'Università di Bologna?,D. Quattro,"D
    The text of the correct answer is: Quattro",True
Qual è il principale compito della Commissione di gestione AQ?,D. Supportare il Coordinatore nel presidio delle procedure di assicurazione di qualità e nella diffusione della cultura della qualità.,"A
    The text of the correct answer is: Condividere con il Coordinatore i risultati del monitoraggio svolto e proporre nuove azioni di miglioramento.",False
Quale professore ha pubblicato l'ultimo avviso riguardante un laboratorio sul tema 'Genere e Politica Internazionale'?,A. Raffaella Baritono,"A
    The text of the correct answer is: Raffaella Baritono",True
Quale docente ha pubblicato un avviso di sospensione di una lezione il 18 settembre 2024?,C. Fulvio Cammarano,"A
    The text of the correct answer is: Cristina Brasili",False
Quando sono state pubblicate le esiti degli esami del 17 settembre 2024?,C. Il 2024-09-19,"C
    (The correct answer in English is: September 19, 2024)",True
Quale docente ha pubblicato l'ultimo avviso relativo alla conversione dei voti degli scambi Erasmus?,C. Giampiero Giacomello,"A
    The text of the correct answer is:  Enrico Gargiulo",False
Quando è stato pubblicato l'ultimo avviso di Giulia Guazzaloca?,A. 2022-11-12,"D
    (2021-11-16)",False
Quali sono i ruoli ricoperti dai professori associati menzionati nel testo?,D. Professori associati,D. Professori associati.,True
Quali laboratori sono aperti a tutti gli studenti iscritti a SVIC senza necessità di iscrizione aggiuntiva?,D. I laboratori attivati dal corso SVIC,"C
    The text of the correct answer is: I laboratori di SPOSI",False
Quali sono i requisiti di ammissione per il programma di scambio con l'Università di Buenos Aires?,"C. Essere iscritti al secondo anno di laurea triennale al momento della domanda e al terzo anno durante il semestre a Buenos Aires, con almeno 45 crediti universitari.","A
    The text of the correct answer is: Essere iscritti al terzo anno di laurea triennale al momento della domanda e al quarto anno durante il semestre a Buenos Aires, con almeno 60 crediti universitari.",False
Qual è il ruolo principale del Learning Agreement (LA) nell'ambito di un programma di scambio universitario?,C. Permette il riconoscimento degli esami sostenuti durante il corso di laurea presso l'università di destinazione.,"A. È un documento che definisce il piano di studi da seguire durante il periodo di scambio, con un numero minimo di crediti da acquisire.",False
Quale corso di laurea può essere sostituito con l'insegnamento di  'International economics (B.A.)' nel piano di studi CLEF?,A.  Non c'è insegnamento obbligatorio nel ssd SECS -P/01 nel piano didattico con cui effettuare la sostituzione. L'insegnamento del ssd SECS -P/01 è da scegliere nell'ambito delle attività a scelta autonoma dello studente che possono essere scelte tra le attività formative attivate in Scuola,A. Non c'è insegnamento obbligatorio nel ssd SECS -P/01 nel piano didattico con cui effettuazione la sostituzione. L'insegnamento del ssd SECS -P/01 è da scegliere nell'ambito delle attività a scelta autonoma dello studente che possono essere scelte tra le attività formative attivate in Scuola.,True
Quale corso può riconoscere un massimo di 20 crediti di settore SECS - P/08?,B. Attività svolta con ateneo convenzionato SECS - P/08,"A
    The text of the correct answer is: International Marketing B.A. SECS - P/01",False
"Quante crediti sono necessari per completare il corso di laurea in ""International Economics (B.A.)?""",A. 9 crediti,"C
    (12 crediti)",False
"Secondo il bando, in quale periodo accademico gli studenti che hanno partecipato al progetto Undergraduate di primo anno a Buenos Aires nell'anno accademico 2020-2021 possono candidarsi per uno o entrambi i semestri a Buenos Aires?",D. 2022/23,"D
    The text of the correct answer is: 2022/23",True
"Secondo il bando, quando è possibile per gli studenti del Corso di Laurea in Business and Economics che hanno partecipato al progetto di primo anno a Buenos Aires (2020-2021) svolgere entrambi i semestri a Buenos Aires?",B.  Dopo aver superato tutti gli esami del secondo anno prima del 22 agosto 2022,"A
    The text of the correct answer is: Dopo aver completato il primo semestre a Buenos Aires",False
Quali sono i requisiti minimi di CFU necessari per poter partecipare alla selezione per il programma di studio nel primo semestre?,B. almeno 45 CFU,"A
    almeno 60 CFU",False
"Secondo il bando, quanti CFU devono essere conseguiti dagli studenti che intendono partecipare al progetto nel primo semestre?",D. almeno 45 CFU,"A
    The text of the correct answer is: almeno 60 CFU",False
Qual è il requisito minimo di CFU necessari per poter partecipare alla selezione per il secondo semestre?,B. 45 CFU,"A
    The text of the correct answer is: 60 CFU",False
Quali certificazioni linguistiche sono accettate per dimostrare la conoscenza dell'inglese per partecipare al programma?,"A. CEFR dal livello B2, FCE, BEC Vantage, BEC Higher, IELTS (Academic) con un punteggio minimo di 5,5 su 9, TOEFL in corso di validità con punteggio minimo di 86 su 120 (se internet based), CAE, CPE, Diploma IB, titolo di High School o GCE conseguiti in lingua inglese (almeno il 50% degli insegnamenti del corso di studi devono essere impartiti in lingua inglese) o status di madrelingua inglese","A. CEFR dal livello B2, FCE, BEC Vantage, BEC Higher, IELTS (Academic) con un punteggio minimo di 5,5 su 9, TOEFL in corso di validità con punteggio minimo di 86 su 120 (se internet based), CAE, CPE, Diploma IB, titolo di High School o GCE conseguiti in lingua inglese (almeno il 50% degli insegnamenti del corso di studi devono essere impartiti in lingua inglese) o status di madrelingua inglese.",True
Qual è il peso attribuito alla lettera motivazionale nella valutazione finale per l'ammissione al progetto?,C. 25%,C. 25% (Venticinque per cento),True
"Secondo le indicazioni fornite dalla sede di Buenos Aires, quale azione è obbligatoria dopo il rientro per i partecipanti al programma?",A. Presentare la richiesta di riconoscimento degli esami e/o delle altre attività svolte all’estero.,A. Presentare la richiesta di riconoscimento degli esami e/o delle altre attività svolte all’estero.,True
"Secondo la tabella, qual è il voto argentino corrispondente a un voto italiano di 8,75?",A. 30,31 (B),False
Qual è il documento necessario per ottenere il permesso di soggiorno (radicación transitoria) in Argentina?,B. Estratto del casellario giudiziale argentino (Certificado de carencia de antecedentes penales),"C
    The text of the correct answer is: Passaporto in corso di validità.",False
Quale dei seguenti servizi NON è incluso nel kit di benvenuto per gli studenti che si recano a Buenos Aires?,C. Uno sconto per il servizio di trasporto dall'aeroporto alla città,"A
    The text of the correct answer is: A. Un voucher per un volo aereo",False
Quale tra questi servizi online è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,D. AlmaEsami,D. AlmaEsami,True
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo di Bologna?,B. UniboImmagine,D. La mia e-mail Studenti.,False
"Secondo il nuovo Regolamento per l'uso del Marchio dell'Ateneo, in quale situazione è consentito utilizzare il marchio in colore oro o argento sulla copertina della prova finale?",B. Se la copertina è di colore scuro,"D
    (The correct answer in Italian is: ""Se la prova finale è presentata in formato digitale"")",False
"Secondo le linee guida fornite, in quale situazione è consentito utilizzare il marchio di Ateneo in oro o argento sulla copertina della tesi?",B. Quando la copertina è di colore scuro.,A. Quando il titolo della tesi contiene parole chiave in lingua straniera.,False
In quale anno è stato fondato l'associazione degli ex studenti dell'Università di Bologna?,B. 2024,"C
    (C. 2022)",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,B. AlmaEsami,"D
    The text of the correct answer is: Bacheca offerte di lavoro",False
Quale dei seguenti servizi NON è disponibile tramite il portale online dell'Università di Bologna?,D. IRIS - Archivio produzione scientifica,"A
    The text of the correct answer is: A. La mia e-mail Studenti",False
Qual è la situazione attuale riguardo agli eventi per il corso di laurea in Sviluppo Cooperazione Internazionale?,B. Non ci sono eventi nuovi al momento.,"A
    The text of the correct answer is: Il testo non fornisce informazioni sugli eventi futuri.",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,D. AlmaEsami,"C
    The text of the correct answer is: Corsi in lingua",False
Quali sono le opzioni di mobilità internazionale disponibili per gli studenti del corso di laurea in Sviluppo e Cooperazione Internazionale?,"D. Erasmus+, semestri a Buenos Aires e stage in Italia","A
    The text of the correct answer is: Erasmus+, programmi di scambio con università americane e tirocini in Europa",False
Quali sono le opzioni di mobilità internazionale offerte dal corso di laurea in Sviluppo e Cooperazione Internazionale presso l'Università di Bologna?,"D. Erasmus+, mobilità all'estero, semestre a Buenos Aires e tirocini all'estero","C
    The text of the correct answer is: Erasmus+, mobilità all'estero e tirocini all'estero",False
Quale tra queste NON è una modalità di verifica del raggiungimento dei risultati di apprendimento?,D. Esposizioni orali dei medesimi,"A
    The text of the correct answer is: A. Redazione di paper su temi assegnati",False
Quale delle seguenti NON è una capacità che il laureato in questo corso è in grado di acquisire?,A. Condurre analisi dei dati relativi alle principali indagini economiche demografiche e sociali,"D
    The text of the correct answer is: D. Applicare conoscenze generali a problemi di tipo economico nonché a specifici progetti operativi con una scelta consapevole di appropriati metodi e approcci teorici",False
"Quale abilità specifica è sviluppata tramite discussioni durante le attività didattiche frontali, approfondimenti su specifiche tematiche disciplinari e letture comparative di differenti sistemi giuridico-normativi?",A. Autonomia di giudizio,"D
    The text of the correct answer is: Capacità di analisi critica delle fonti.",False
Quali sono le modalità principali per l'acquisizione delle abilità comunicative?,"A. Attraverso laboratori di comunicazione, la redazione della prova finale e, eventualmente, lo svolgimento del tirocinio e la sua relazione conclusiva.","D
    The text of the correct answer is:  Primariamente attraverso la conoscenza di una o più lingue straniere (almeno a livello B2) e la partecipazione a gruppi di lavoro internazionali.",False
Quali sono i requisiti minimi di crediti universitari necessari per partecipare al programma di scambio di studio a Buenos Aires?,B. almeno 45 crediti universitari,"B
    (The correct answer in English is: At least 45 university credits)",True
Qual è il numero massimo di crediti formativi (CFU) che un corso presso l'Università di Buenos Aires può avere rispetto a un corso equivalente nel piano di studi italiano?,"D.  Il testo afferma che se un corso a Buenos Aires ha più CFU rispetto al corso equivalente in Italia, la differenza può essere compensata con corsi opzionali nel piano di studi italiano.","B
    The text of the correct answer is: B. Il testo indica che i corsi a Buenos Aires non possono avere più CFU rispetto ai corsi equivalenti in Italia.",False
A quale indirizzo di posta elettronica è possibile contattare il coordinatore del corso di laurea in Ingegneria?,C. cdl.ingegneriagestionale@unibo.it,"B
    The text of the correct answer is:  cdl.ingegneria@unibo.it",False
"Quando si svolge la cerimonia di proclamazione per i laureati della sessione di laurea di luglio 2024 per i corsi di Servizio Sociale, Sviluppo e Cooperazione Internazionale, Scienze Politiche Sociali e Internazionali?",D. 22 luglio 2024,"B
    The text of the correct answer is: 20 luglio 2024",False
Qual è il costo aggiuntivo per la presentazione tardiva della domanda di laurea?,C. 100 euro,"B
    The text of the correct answer is: 16 euro",False
"Secondo le norme speciali per la prova finale delle lauree, quanti punti possono essere assegnati per la ""velocità"" nel completamento degli studi?",C. fino a un massimo di 3 punti,"A
    The text of the correct answer is: fino a un massimo di 5 punti",False
Quali informazioni specifiche riguardo al percorso di studi in Sviluppo e Cooperazione Internazionale si possono trovare sul sito web fornito?,"A.  Informazioni sul piano di studio, le opportunità di mobilità internazionale e le modalità di accesso al corso.","A
    The text of the correct answer is: Informazioni sul piano di studio, le opportunità di mobilità internazionale e le modalità di accesso al corso.",True
Qual è la data limite per completare gli OFA e non essere considerati studenti ripetenti per l'anno accademico 2023/24?,B. 31 marzo 2025,"D
    The text of the correct answer is: 31 marzo 2024.",False
Quanti studenti sono risultati IDONEI/E alla prova scritta di OFA Lingua italiana SVIC/SPOSI il 20 marzo 2024?,B. 9,"D
    The text of the correct answer is: 12 studenti",False
Quale tra le seguenti attività NON è organizzata dal Team del Tutorato per supportare gli studenti del corso di Sviluppo e Cooperazione Internazionale?,C.  Sportello settimanale con le Tutor,"D
    The text of the correct answer is: D. Ciclo di eventi di orientamento come “Caffè a palazzo Hercolani”",False
"Quali tipi di incontri vengono organizzati per gli studenti del Corso di Laurea in Scienze Politiche, Sociali e Internazionali per aiutarli nella stesura della tesi?",C. Incontri dedicati al supporto alla stesura della tesi.,"C
    The text of the correct answer is:  Incontri dedicati al supporto alla stesura della tesi.",True
Quante posizioni sono disponibili per l'insegnamento di 'Lingua e Linguistica Cinese I' nell'ambito delle attività a scelta libera del terzo anno?,B. 5,"B
    The text of the correct answer is: 5",True
"Secondo il testo, è possibile sostenere gli esami di un corso di laurea senza frequentare le lezioni?","D. Sì, è possibile sostenere tutti gli esami senza frequentare le lezioni.","C
    The text of the correct answer is: No, la frequenza alle lezioni è obbligatoria per sostenere gli esami.",False
Quale tra le seguenti affermazioni descrive meglio l'approccio interdisciplinare del Corso di Laurea in Sviluppo e Cooperazione Internazionale?,"B. Il corso integra discipline economiche, storiche, giuridiche, politologiche, statistiche e sociologiche per analizzare i problemi di sviluppo locale e globale.","B
    The text of the correct answer is: Il corso integra discipline economiche, storiche, giuridiche, politologiche, statistiche e sociologiche per analizzare i problemi di sviluppo locale e globale.",True
In che anno è stato introdotto il corso di studio?,B. 2011,"C
    (Correct answer in Italian: Il corso di studio è stato introdotto nel 2010)",False
Quale è il numero massimo di CFU riconoscibili per i tirocini curriculari?,D. 12,B. 8,False
"In quale situazione è necessario sostenere un esame equivalente a quello previsto nel piano di studi originario, anche dopo il ritorno dall'estero?",B. Se l'esame non viene sostenuto durante il periodo di studi all'estero e fa parte del gruppo di esami obbligatori.,"D
    The text of the correct answer is: Se l'esame non viene sostenuto durante il periodo di studi all'estero e non rientra nel piano di studi originario.",False
Quale delle seguenti affermazioni riguardo alla domanda di laurea è FALSA?,C. La domanda di laurea è valida per una sola sessione di laurea.,"B
    The answer in Italian is: B. È possibile presentare la domanda di laurea anche durante la sessione di laurea.",False
Qual è la data limite per la presentazione della domanda di laurea per la sessione di laurea di ottobre 2024?,D. 2 Settembre 2024,"C
    The text of the correct answer is: 30 Maggio 2024.",False
Quanto costa il corso universitario?,B. 100 euro.,C. Il costo non è specificato nel testo.,False
"Secondo le norme redazionali attuali, qual è la dimensione del carattere consigliata per le note in una tesi di laurea presso l'Università di Bologna?",B. 10,12 (Dodici),False
Quale è lo scopo principale di questo documento?,"B. Fornire linee guida per la stesura dell'elaborato finale, inclusi i principali criteri redazionali e di citazione.","B. Fornire linee guida per la stesura dell'elaborato finale, inclusi i principali criteri redazionali e di citazione.",True
Quale delle seguenti affermazioni riguardo alla costruzione dell'indice provvisorio è corretta?,B.  È consigliabile iniziare a pensare all'indice sin dai primi passi della ricerca bibliografica per organizzare le idee e il lavoro successivo.,"B
    The text of the correct answer is: B. È consigliabile iniziare a pensare all'indice sin dai primi passi della ricerca bibliografica per organizzare le idee e il lavoro successivo.",True
Quale elemento NON dovrebbe essere presente nell'introduzione di un saggio?,A. Una breve descrizione della metodologia da utilizzare.,"A
    The text of the correct answer is: A. Una breve descrizione della metodologia da utilizzare.",True
Quale delle seguenti affermazioni riguardo all'utilizzo di grafici e figure in un saggio accademico è corretta?,B. È preferibile inserire due o più grafici/figure semplici piuttosto che uno complesso per una migliore leggibilità.,"B
    The text of the correct answer is: B. È preferibile inserire due o più grafici/figure semplici piuttosto che uno complesso per una migliore leggibilità.",True
"Secondo le linee guida fornite, quale stile di carattere deve essere utilizzato per il testo principale della tesi?",C. Times New Roman,"C
    The text of the correct answer is: Times New Roman.",True
Quale delle seguenti affermazioni riguardo alla citazione di testi è corretta?,"A. È necessario citare sempre la fonte dei dati, anche se reperiti sul web.","A. È necessario citare sempre la fonte dei dati, anche se reperiti sul web.",True
"Secondo le linee guida fornite, come si dovrebbe citare una fonte normativa giuridica, come ad esempio una legge?",B.  legge n. 24 del 24 gennaio 1979,"A
    The text of the correct answer is: legge n. 24 del 24 febbraio 1979",False
Quale laboratorio informatico dell'Università di Bologna offre accesso libero a tutti gli studenti iscritti alla Scuola di Scienze Politiche?,C. Laboratorio 1° piano,D. Solo il Laboratorio 1° piano durante le ore di apertura.,False
Quale dei seguenti servizi online è disponibile sia per studenti che per personale dell'Università di Bologna?,B. AlmaEsami,"A
    The text of the correct answer is: AlmaRegistri",False
Quale dei seguenti servizi NON è disponibile tramite il Portale di Ateneo dell'Università di Bologna?,A. UniboImmagine,"B
    The text of the correct answer is: Concilium",False
Quale dei seguenti servizi NON è offerto dallo Servizio DSA/Disabilità per gli studenti dell'Università di Bologna?,"A. Adattamento delle lezioni, come la registrazione delle lezioni o la fornitura di materiali in anticipo","C
    The text of the correct answer is: C. Supporto per la ricerca di alloggi studenteschi",False
"Per richiedere agevolazioni per sostenere gli esami di profitto, quanto preavviso è necessario fornire?",B. 15 giorni,B. 15 giorni.,True
"Quali informazioni aggiuntive, oltre a quelle legali, sono disponibili sul sito web?",A. Informazioni sul sito e accessibilità,"A, Informazioni sul sito e accessibilità.",True
Quando è possibile iscriversi all'appello orale del corso 'LABORATORI ZAMPONI MARIO' del 03 febbraio 2025?,B. Dal 04 gennaio 2025 al 29 gennaio 2025,"D
    The text of the correct answer is: Dal 02 febbraio 2025 al 07 febbraio 2025",False
In quale aula si terrà l'esame di 'Elementi di Statistica' condotto da Stefania Mignani?,C. Aula C S.P.V.,"C
    The text of the correct answer is: Aula C S.P.V.",True
In quale aula si terrà l'esame orale del corso 'L'Africa nella storia politica internazionale' tenuto da Mario Zamponi?,C. aula 3 Palazzo Hercolani,A. Aula A San Petronio Vecchio.,False
In quale periodo è aperta la lista di iscrizioni per il corso  'LINGUA E CULTURA PERSIANA NOROZI NAHID'?,B. dal 23 settembre 2024 al 06 ottobre 2024,"B
    The text of the correct answer is: dal 23 settembre 2024 al 06 ottobre 2024",True
"Secondo le informazioni fornite, in quale periodo è possibile anticipare il tirocinio curriculare?","D. Tra il periodo estivo a termine del secondo anno, previa richiesta tramite piano cartaceo.","D.
    ""D. Tra il periodo estivo a termine del secondo anno, previa richiesta tramite piano cartaceo.""",True
Quale tipo di tirocinio all'estero prevede una borsa di studio per la durata massima di tre mesi?,A. Erasmus Placement,"A
    The text of the correct answer is: Erasmus Placement",True
Quale tra questi servizi è disponibile sia per studenti che per personale universitario?,C. AlmaEsami,A. Bacheca offerte di lavoro.,False
Quale dei seguenti servizi NON è menzionato come disponibile per gli studenti dell'Università di Bologna?,B.  Concilium,"D
    The text of the correct answer is: La mia e-mail (My email)",False
In quale formato sono disponibili i calendari didattici per il corso di Laurea in Sviluppo e cooperazione internazionale?,D. PDF,"D
    The text of the correct answer is: PDF",True
"In base al testo fornito, in quale anno accademico è disponibile il calendario didattico?",B. 2024/25,"D
    (The correct answer in English is: 2023/24)",False
In quale periodo si svolgeranno le lezioni del primo semestre?,B. Da lunedì 16.09.2024 a venerdì 20.12.2024,"D
    The text of the correct answer is:  Da lunedì 02.09.2024 a venerdì 13.09.2024",False
Quando si svolgerà la sessione di esami invernale per il corso di Laurea Magistrale in Interdisciplinary Research and Studies on Eastern Europe EAST EUROPEAN AND EURASIAN STUDIES (MIREES)?,D. Dal lunedì 8 gennaio 2024 al venerdì 26 gennaio 2024,D. Dal lunedì 8 gennaio 2024 al venerdì 26 gennaio 2024.,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,"B
    The text of the correct answer is: Bacheca offerte di lavoro",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,C. U-Web Reporting - Reportistica Contabile Progetti,"A
    The text of the correct answer is: Tesi online",False
Quali sono i piani didattici disponibili per gli studenti immatricolati nell'anno accademico 2022-2023?,B. [Piano didattico per studenti immatricolati nell'a.a. 2024-25](https://corsi.unibo.it/laurea/SviluppoCooperazioneInternazionale/insegnamenti/piano/2024/8890/000/000/2024),"D
    The text of the correct answer is: Piano didattico per studenti immatricolati nell'a.a. 2022-2023",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,B. AlmaEsami,"A
    The text of the correct answer is: Corsi in lingua.",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,C.  Servizi bibliotecari,"D
    The text of the correct answer is: D. U-Web Reporting - Reportistica Contabile Progetti",False
Quali piani didattici sono disponibili per gli studenti immatricolati nell'anno accademico 2022-2023?,A. [Piano didattico per studenti immatricolati nell'a.a. 2024-25](https://corsi.unibo.it/laurea/SviluppoCooperazioneInternazionale/insegnamenti/piano/2024/8890/000/000/2024),"B
    The text of the correct answer is: Piano didattico per studenti immatricolati nell'a.a. 2022-2023",False
"Secondo il video, quale delle seguenti affermazioni descrive meglio l'obiettivo del corso?",B. Fornire agli studenti le competenze necessarie per comprendere e analizzare i fenomeni sociali.,A. Insegnare agli studenti come condurre ricerche di mercato e analisi di dati. (Insegnare agli studenti come condurre ricerche di mercato e analisi di dati.),False
Quale insegnamento del primo anno di corso ha un periodo di lezione che si estende dal 16 settembre 2024 al 24 maggio 2025?,C. INTRODUZIONE ALLA POLITICA INTERNAZIONALE,"A
    The text of the correct answer is: ISTITUZIONI DI DIRITTO PUBBLICO",False
In quale periodo dell'anno accademico 2024/2025 si svolgono le lezioni del corso di 'LINGUA INGLESE'?,B. Dal 16/09/2024 al 20/12/2024,"A
    The text of the correct answer is: Dal 15/09/2024 al 30/05/2025",False
Quale insegnamento tra quelli elencati ha un periodo di svolgimento che comprende sia settembre che maggio?,D. DIRITTO DELL'UNIONE EUROPEA,"A
    The text of the correct answer is: SOCIOLOGIA DEL TERRITORIO",False
Quale dei seguenti laboratori è offerto come opzione per il corso con codice 8890?,A. LABORATORIO: ANALISI TERRITORIALE,"A
    The text of the correct answer is: LABORATORIO: ANALISI TERRITORIALE",True
Quale insegnamento ha un periodo di svolgimento che comprende sia il periodo autunnale che quello primaverile del 2024?,D. DEMOGRAFIA,"A
    The text of the correct answer is: LABORATORI",False
"Secondo il contesto fornito, qual è il tipo di valutazione prevista per l'insegnamento con codice 03568 nell'anno accademico 2024?",B. Prova finale,"C
    The text of the correct answer is: Lavoro di gruppo",False
Quale insegnamento del primo anno di corso 'Sviluppo e Cooperazione Internazionale' ha un periodo di lezione che si estende dal 16 settembre 2024 al 24 maggio 2025?,D. [INTRODUZIONE ALLA POLITICA INTERNAZIONALE](https://www.unibo.it/it/studiare/dottorati-master-specializzazioni-e-altra-formazione/insegnamenti?codiceMateria=82186&annoAccademico=2024&codiceCorso=8890&single=True&search=True),"D
    The text of the correct answer is:  Introduzione all'Ambiente di Lavoro e Carriera
    (This is the title of the course in Italian, not the question)
    The correct answer in Italian is: D. [INTRODUZIONE ALLA POLITICA INTERNAZIONALE](https://www.unibo.it/it/studiare/dottorati-master-specializzazioni-e-altra-formazione/insegnamenti?codiceMateria=82186&annoAccademico=2024&codiceCorso=8890&single=True&search=True)",True
Quale delle seguenti attività formative obbligatorie ha un periodo che si estende dal 16 settembre 2024 al 24 maggio 2025?,D. di base,A. a scelta dello studente.,False
Quale insegnamento tra quelli elencati ha un periodo di svolgimento che comprende sia settembre che maggio?,D. DIRITTO DELL'UNIONE EUROPEA,"A
    (Laboratorio di Economia)",False
Quale dei seguenti laboratori ha un periodo di svolgimento che include l'intero mese di maggio 2025?,C. LABORATORIO: ECONOMIA DELLO SVILUPPO,"A
    The text of the correct answer is: LABORATORIO: INTERNATIONAL ORGANISATIONS AND THE GOVERNANCE OF DEVELOPMENT",False
Quale insegnamento obbligatorio del terzo anno di corso ha un arco temporale che comprende sia il periodo autunnale che quello primaverile?,B. DEMOGRAFIA,D. Laboratori.,False
In quale periodo si svolgono le lezioni dell'insegnamento a scelta di 10 CFU?,D. Dal 16/09/2024 al 20/12/2024,"D
    The text of the correct answer is: Dal 16/09/2024 al 20/12/2024",True
Quale insegnamento ha un arco temporale di lezioni che si estende dal 16 settembre 2024 al 24 maggio 2025?,A. INTRODUZIONE ALLA POLITICA INTERNAZIONALE,"C
    The text of the correct answer is: SOCIETA' ED ECONOMIA",False
Quale insegnamento ha un periodo di svolgimento che si estende dal 16 settembre 2024 al 24 maggio 2025?,D. LINGUA INGLESE,"A
    The text of the correct answer is: GEOGRAFIA DELL'AMBIENTE E DELLO SVILUPPO SOSTENIBILE",False
Quale insegnamento tra quelli elencati ha un periodo di svolgimento che comprende sia settembre che maggio?,B. SOCIOLOGIA DELLO SVILUPPO,"A
    The text of the correct answer is: DIRITTO DELL'UNIONE EUROPEA",False
Quale laboratorio tra quelli elencati ha un periodo di svolgimento che copre l'intero anno accademico 2024-2025?,B. LABORATORIO: ANALISI TERRITORIALE,"A
    The text of the correct answer is: LABORATORY: GEOPOLITICS, FINANCE FOR INTERNATIONAL COOPERATION AND INSTRUMENTS",False
Quale insegnamento ha un periodo di svolgimento che si estende dal 16 settembre 2024 al 24 maggio 2025?,D. DEMOGRAFIA,"C
    The text of the correct answer is: LABORATORI",False
"Secondo il contesto fornito, quale tipo di valutazione è prevista per l'insegnamento con codice 03568 nell'anno accademico 2024?",A. Prova finale,"D
    The text of the correct answer is: Esame scritto",False
Quale dei seguenti servizi online è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,C. AlmaEsami,"C
    The text of the correct answer is:  AlmaEsami",True
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,B. UniboImmagine,"C
    The text of the correct answer is: Concilium",False
