domanda,risposta_gold,risposta,se_corretta
Quale dei seguenti servizi online è specificamente dedicato alla gestione degli esami per gli studenti dell'Università di Bologna?,B. AlmaEsami,B. AlmaEsami,True
In quale anno accademico è disponibile il piano didattico per il corso di laurea in Matematica con codice 6061?,B. 2024/2025,"D
    (2023/2024)",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,C. Incarichi extraistituzionali,"C
    The text of the correct answer is: Incarichi extraistituzionali",True
In quale anno accademico sono disponibili i piani didattici per i corsi di laurea in matematica?,D. 2024/2025,"D
    The text of the correct answer is: 2024/2025",True
Quale dei seguenti codici identifica un piano didattico per studenti immatricolati nell'anno accademico 2024/2025?,D. 6061,A. 8010.,False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,D. AlmaEsami,"A
    The text of the correct answer is: A. Cedolini web",False
Quali piani didattici sono disponibili per studenti immatricolati nel corso di laurea in Matematica nell'anno accademico 2024/2025?,C. Codice 6061 e Codice 8010,"A
    The text of the correct answer is: Codice 6061 e Codice 8011",False
Quale insegnamento del primo anno di corso ha un periodo di svolgimento che comprende sia il periodo autunnale che quello primaverile?,A. GEOMETRIA E ALGEBRA LINEARE 1,"A
    The text of the correct answer is: GEOMETRIA E ALGEBRA LINEARE 1",True
"In secondo anno di corso, quale insegnamento ha un arco temporale di lezioni che si estende dal 17 febbraio 2025 al 30 maggio 2025?",D. ANALISI MATEMATICA 2A,"D
    (The correct answer in English is: Analisi Matematica 2A)",True
Quale dei seguenti corsi fa parte del percorso Modellistico Applicativo e si concentra sull'approfondimento in probabilità?,A. PROBABILITA' 2,"C
    The text of the correct answer is: ISTITUZIONI DI FISICA MATEMATICA E PROBABILITA'",False
Quale tra i seguenti insegnamenti è obbligatorio per il percorso teorico?,B. ISTITUZIONI DI ALGEBRA E GEOMETRIA,B. ISTITUZIONI DI ALGEBRA E GEOMETRIA.,True
Quale corso universitario richiede 2 CFU e appartiene al settore scientifico disciplinare MAT/05?,D. COMPLEMENTI DI ANALISI MATEMATICA,"A
    The text of the correct answer is: ELEMENTI DI ANALISI FUNZIONALE",False
Quale insegnamento del primo anno di corso ha un periodo di lezione che si estende dall'16/09/2024 al 30/05/2025?,D. ALGEBRA 1 - non attivo per l'anno 2024/2025,"A
    The text of the correct answer is: GEOMETRIA 1A - non attivo per l'anno 2024/2025",False
Quale tra i seguenti insegnamenti del terzo anno di corso ha un periodo di svolgimento che si estende dall'16 settembre 2024 al 30 maggio 2025?,A. FISICA MATEMATICA 3,"D
    The text of the correct answer is: ANALISI MATEMATICA 3",False
Quale tra i seguenti corsi opzionali ha un periodo di svolgimento che si estende dall'16 settembre 2024 al 30 maggio 2025?,A. CURVE E SUPERFICI ALGEBRICHE,"A
    (In English: A. Curve and Algebraic Surfaces)",True
In quale periodo dell'anno accademico 2024 si svolge il corso di 'Probabilità e Statistica Matematica 2'?,A. Dal 11 novembre 2024 al 16 dicembre 2024,"D
    The text of the correct answer is: Dal 15 ottobre 2024 al 20 novembre 2024.",False
Quale tra questi corsi ha come codice di materia MAT/07?,D. INTRODUZIONE AI SISTEMI COMPLESSI,"A
    The text of the correct answer is: STATISTICA MATEMATICA",False
"Secondo il codice fornito, a quale area disciplinare appartiene il corso di studi?",A. MAT/03,"A
    The text of the correct answer is: MAT/03",True
Quale insegnamento del primo anno di corso ha un periodo di svolgimento che si estende da settembre a maggio?,D. algebra 1,"A
    The text of the correct answer is: fisica matematica 1",False
Quale tra i seguenti insegnamenti del terzo anno di corso ha un periodo di svolgimento che si estende dall'16 settembre 2024 al 30 maggio 2025?,C. FISICA MATEMATICA 3,"D
    (D. ANALISI MATEMATICA 3)",False
Quale dei seguenti corsi opzionali del III anno ha un periodo di lezioni che si estende dall'16 settembre 2024 al 30 maggio 2025?,A. CURVE E SUPERFICI ALGEBRICHE,"A
    The text of the correct answer is: CURVE E SUPERFICI ALGEBRICHE",True
Quale delle seguenti materie è inclusa nel corso di studi con codice 8010 nell'anno accademico 2024?,A. GEOMETRIA PROIETTIVA,"A
    The text of the correct answer is: GEOMETRIA PROIETTIVA",True
Quale tra questi corsi ha come codice di materia MAT/07?,D. INTRODUZIONE AI SISTEMI COMPLESSI,"A
    The text of the correct answer is: TEORIA DEI NUMERI 1",False
"Secondo il codice fornito, a quale area disciplinare appartiene il corso di studi?",A. MAT/03,"A
    (In English: A. MAT/03)",True
Quale dei seguenti servizi online è specificamente menzionato per gli studenti della Laurea in Matematica all'Università di Bologna?,C. AlmaEsami,"C
    The text of the correct answer is:  AlmaEsami",True
Quale tra questi servizi NON è disponibile tramite il Portale di Ateneo?,C. IRIS - Archivio produzione scientifica,"A
    The text of the correct answer is: A. La mia e-mail",False
"In base al testo fornito, quando si tiene la lezione di 'Electromagnetic Propagation for Wireless Systems'?",B. 12 Dicembre 2017 09:00 - 11:30,"None of the above (A, B, C, or D do not contain the correct date)
    The correct answer in Italian is: Nessuna delle opzioni fornite contiene la data corretta.",False
In quale periodo si svolge il corso 'Electromagnetic Propagation for Wireless Systems'?,C. September 2017 - 18 December 2017,B. September 2017 - 12 December 2017,False
Quale informazione NON è disponibile sul sito web dell'Università di Bologna?,C.  Informazioni sul trattamento dei dati personali,"D
    The text of the correct answer is: D. Il programma completo del corso di laurea in matematica",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,B. AlmaEsami,"D
    The text of the correct answer is: Servizi bibliotecari",False
Quale dei seguenti servizi NON è menzionato come disponibile per gli studenti dell'Università di Bologna nel testo fornito?,D.  IRIS - Archivio produzione scientifica,"C
    The text of the correct answer is:  La mia e-mail Studenti",False
A quale scopo viene utilizzato il modulo 'Giustificativo per il datore di lavoro' disponibile sul sito dipartimento di matematica dell'Università di Bologna?,"A. Per certificare l'assenza lavorativa in caso di partecipazione a lezioni, prove d'esame o sessioni di laurea","A
    The text of the correct answer is: Per certificare l'assenza lavorativa in caso di partecipazione a lezioni, prove d'esame o sessioni di laurea",True
"Secondo le istruzioni fornite, qual è il livello di accesso preferito per la tesi digitale?",D. accesso libero,"C
    The text of the correct answer is: accesso pubblico",False
"Quanto dura il TOLC-I, il test di ingresso per questo corso di laurea?",A. 1 ora e 50 minuti,"D
    (1 ora e 30 minuti)",False
"Secondo il bando di ammissione, quale peso viene attribuito al punteggio della sezione logica del TOLC-I nella graduatoria di merito?","D. 0,5","A
    The text of the correct answer is: 0,25",False
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,D. AlmaEsami,"A
    The text of the correct answer is: A. Bacheca offerte di lavoro",False
Quale dei seguenti servizi NON è menzionato come disponibile per gli studenti dell'Università di Bologna?,D.  Incarichi extraistituzionali,"D
    The text of the correct answer is: Incarichi extraistituzionali",True
A chi si può rivolgere per ottenere informazioni sugli sbocchi occupazionali del Corso di Laurea in Matematica?,D. Segreteria Didattica del Corso di Laurea,"D
    The text of the correct answer is: Segreteria Didattica del Corso di Laurea",True
"Per ricevere supporto e chiarimenti riguardo al corso di laurea in Matematica, quale indirizzo email è dedicato ai tutor del corso?",B. mat.didattica@unibo.it,"B
    The text of the correct answer is: mat.didattica@unibo.it",True
Quale delle seguenti app NON è menzionata come disponibile per gli studenti dell'Università di Bologna?,C. App Alumni,"D
    (In Italian, the correct answer is: D. myUniBo)",False
Quale delle seguenti NON è una competenza associata alla funzione di 'Esperto matematico'?,B. Capacità progettuali e di pianificazione,"A
    The text of the correct answer is: A.  Dimestichezza nell'utilizzo di software di progettazione architettonica",False
Quale tra le seguenti affermazioni descrive meglio l'obiettivo del corso di 'Complementi di Analisi Matematica'?,"D. Completare la formazione di analisi di base degli studenti del corso di Laurea in Matematica, con particolare attenzione alle serie di Fourier e all'integrazione di forme differenziali su varietà.","D
    The text of the correct answer is: Completare la formazione di analisi di base degli studenti del corso di Laurea in Matematica, con particolare attenzione alle serie di Fourier e all'integrazione di forme differenziali su varietà.",True
Quale delle seguenti affermazioni descrive più accuratamente l'obiettivo del corso di 'COMPLEMENTI DI ALGEBRA'?,A.  Imparare a calcolare integrali superficiali e a risolvere problemi di equazioni alle derivate parziali in due variabili.,A. Imparare a calcolare integrali superficiali e a risolvere problemi di equazioni alle derivate parziali in due variabili.,True
"Quale delle seguenti affermazioni descrive meglio l'importanza della logica matematica, secondo il testo?",D. La logica matematica è fondamentale per comprendere la struttura delle dimostrazioni matematiche e analizzare la loro validità.,D. La logica matematica è fondamentale per comprendere la struttura delle dimostrazioni matematiche e analizzare la loro validità.,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,D. AlmaEsami,"A
    The text of the correct answer is: A. Cedolini web",False
In quale anno accademico è disponibile il piano didattico per gli studenti immatricolati nel corso di laurea in Matematica con codice 8010?,C. 2023-24,"C
    (2023-24)",True
Quale piano didattico è disponibile per gli studenti immatricolati nell'anno accademico 2022-2023 nel corso di laurea in Matematica con codice 8010?,C. [Piano didattico per studenti immatricolati nell'a.a. 2022-23](https://corsi.unibo.it/laurea/matematica/insegnamenti/piano/2024/8010/000/000/2022),"C
    The text of the correct answer is: [Piano didattico per studenti immatricolati nell'a.a. 2022-23](https://corsi.unibo.it/laurea/matematica/insegnamenti/piano/2024/8010/000/000/2022)",True
Quale ente è responsabile della progettazione e dello sviluppo del sito web del Corso di Studi dell'Università di Bologna?,A. Settore Portale d'Ateneo – Artec e Settore tecnologie web - Cesia,A. Settore Portale d'Ateneo – Artec e Settore tecnologie web - Cesia.,True
Quali sono le aree di specializzazione che il corso di laurea in Matematica intende rafforzare nei suoi studenti?,"B. Capacità di sintesi, astrazione, problem solving, abilità informatiche e computazionali","A. Capacità di sintesi, astrazione, problem solving, abilità informatiche e computazionali, con particolare attenzione alla Statistica Matematica e alla Logica Matematica.",False
In che anno è stato introdotto il corso?,D. 2011,"A
    (2010)",False
Quante postazioni informatiche sono disponibili nella sala studio al piano terra della biblioteca del Dipartimento di Matematica?,A. 80,B. 20,False
Quante postazioni sono disponibili nel Laboratorio Studenti?,C. 48,"C
    (C. 48)",True
"In quale delle seguenti situazioni l'Ateneo riconosce la formazione specifica sulla sicurezza (Moduli 2, 3, 4) pregressa svolta presso un altro ente?",D. Nessuna delle precedenti,"B
    The text of the correct answer is: Se la formazione è stata svolta presso un ente accreditato.",False
Quale delle seguenti università NON è stata proposta come destinazione di studio per gli studenti del Corso di Laurea in Matematica?,B. École Normale Supérieure De Lyon,"D
    (University of East Anglia non è stata proposta come destinazione di studio per gli studenti del Corso di Laurea in Matematica)",False
Quale università NON è situata in Gran Bretagna?,A. UNIVERSITEIT VAN AMSTERDAM,A. UNIVERSITEIT VAN AMSTERDAM (University of Amsterdam is not located in Great Britain),True
Qual è l'indirizzo del sito web menzionato nel testo?,C. https://www.ub.edu/web/portal/ca/,D. https://www.ub.edu/web/portal/it/,False
Quali sono le principali caratteristiche del corso di laurea in Informatica all'Università di Barcellona?,A. Il testo fornito non contiene informazioni specifiche sul corso di laurea in Informatica all'Università di Barcellona.,"B
    The text of the correct answer is: Il corso di laurea in Informatica all'Università di Barcellona offre diverse specializzazioni, tra cui intelligenza artificiale e sicurezza informatica.",False
Qual è l'argomento principale del corso di laurea in base al link fornito?,A.  Il contesto fornito non contiene informazioni su un corso di laurea.,B. Il corso di laurea si occupa di economia e finanza internazionale.,False
Quale università ospita il corso?,C. Università di Barcellona,D. Università di Roma.,False
Quale delle seguenti affermazioni descrive accuratamente l'argomento principale?,C. Il testo fornisce informazioni sul sito web dell'Università di Barcellona.,"A
    The text of the correct answer is: Il testo analizza la storia e la missione dell'Università di Barcellona.",False
Quale dei seguenti servizi online è specificamente dedicato agli studenti dell'Università di Bologna?,A. AlmaEsami,A. AlmaEsami.,True
Quale servizio online è dedicato alla gestione delle tesi di laurea?,C. Tesi online,C. Tesi online.,True
Quale ufficio si occupa della gestione delle pratiche amministrative relative alla carriera degli studenti iscritti al Corso in Matematica?,D. Segreteria studenti,"D
    The text of the correct answer is: Segreteria studenti",True
Quale ufficio dell'università si occupa di fornire supporto agli studenti nell'intraprendere l'attività di tirocinio?,B. Ufficio Tirocini,"B
    The text of the correct answer is: Ufficio Tirocini",True
"Quali informazioni aggiuntive, oltre alle note legali, sono disponibili sul sito web menzionato nel testo?",D. Informazioni sul sito e accessibilità,"D
    The text of the correct answer is: Informazioni sul sito e accessibilità",True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,D. AlmaEsami,"C
    The text of the correct answer is: Concilium",False
In quale anno accademico sono disponibili i piani didattici?,D. 2024/2025,"D
    (2024/2025)",True
Quale codice identifica il piano didattico per studenti immatricolati nell'anno accademico 2024/25 nel corso di laurea in Matematica?,A. 6061,A. 6061.,True
Quando è necessario attivare la carriera universitaria per poter accedere ai servizi online come la rete Wi-Fi e le risorse bibliotecarie?,A. Entro il 28 febbraio 2025,"B
    La carriera viene attivata automaticamente al momento dell'immatricolazione.",False
Quando è necessario attivare la carriera universitaria per poter accedere ai servizi online e compiere azioni come la prenotazione degli esami?,C. Entro il 28 febbraio 2025,"B
    The text of the correct answer is: L'attivazione della carriera è automatica e non richiede una data limite.",False
"In caso di immatricolazione con titolo di studio conseguito all'estero, quale documento è necessario presentare alla Segreteria studenti internazionali al momento dell'appuntamento?",B. Una copia del visto di ingresso per studio,"B
    The text of the correct answer is: Una copia del visto di ingresso per studio",True
Quale delle seguenti affermazioni descrive meglio il ruolo del tutor nel corso di studio?,"A.  Il tutor funge da interfaccia tra gli studenti e il corso, fornendo supporto informativo e organizzativo.","A
    The text of the correct answer is: Il tutor funge da interfaccia tra gli studenti e il corso, fornendo supporto informativo e organizzativo.",True
Quale percentuale di studenti della coorte 2021/2022 ha superato gli Obblighi Formativi Aggiuntivi (OFA)?,C. 29.4%,"C
    The text of the correct answer is: 29.4%",True
Quale percentuale di studenti della coorte 2021/2022 ha superato l'Obbligo Formativo Aggiuntivo (OFA)?,C. 17.6%,B. 33.3%,False
Qual è la percentuale di laureati di questo corso che lavorano e proseguono gli studi un anno dopo la laurea nel 2021?,A. 77.1%,B. 93.4%,False
"Qual è la percentuale di studenti che lavorano e proseguono gli studi in questo corso, rispetto alla percentuale media per corsi della stessa classe in Italia?",C. 77.1% contro il 96%,"D
    The text of the correct answer is:  19.4% contro il 15.6%",False
Quale tra questi servizi online è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,B. AlmaEsami,"B
    The text of the correct answer is:  AlmaEsami",True
Quale tra questi servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,B. UniboImmagine,"D
    The text of the correct answer is: La mia e-mail",False
"Secondo i dati forniti, qual è il voto medio conseguito negli esami di GEOMETRIA 3?",D. Non specificato nel testo,"D
    (Non specificato nel testo)",True
Quale tra i seguenti insegnamenti ha registrato il numero più alto di esami sostenuti nell'anno precedente?,B. ALGEBRA 1,"A
    (In Italian: La lettera della risposta corretta è: A)",False
Quale delle seguenti app NON è menzionata come disponibile per gli studenti dell'Università di Bologna?,C. myUniBo,"D
    The text of the correct answer is:  App Job Placement",False
"Quanto tempo, in giorni lavorativi, è necessario in genere per ricevere la conferma dell'inizio di un tirocinio dall'inserimento dell'offerta o dell'accettazione della candidatura?",D. 15,"D
    The text of the correct answer is: 15 giorni lavorativi.",True
Dove si possono trovare informazioni specifiche sul tirocinio per aziende e enti?,A. https://corsi.unibo.it/laurea/matematica/faq-sul-tirocinio-per-aziende-enti,A. https://corsi.unibo.it/laurea/matematica/faq-sul-tirocinio-per-aziende-enti,True
"Secondo le istruzioni fornite, qual è l'ultimo passaggio da compiere per attivare il tirocinio dopo l'approvazione della Commissione Tirocini?","D. Scaricare il registro presenze da SOL-Tirocini, dove troverai il periodo autorizzato per il tirocinio.","C
    The text of the correct answer is: Contattare il tutor del soggetto ospitante per confermare la data di inizio del tirocinio.",False
"Secondo le informazioni fornite, in quale situazione è necessario contattare preventivamente il Tutor Accademico per estendere le coperture assicurative durante il tirocinio?",C. Quando si effettuano trasferte presso sedi non indicate nel programma approvato.,"D
    The text of the correct answer is:  Quando si verificano variazioni nel programma di tirocinio, come sospensioni o annullamenti.",False
Quale servizio online è dedicato specificamente alla gestione delle tesi di laurea?,D. Tesi online,"B
    The text of the correct answer is: Bacheca offerte di lavoro (incorrect, but closest match is B. AlmaEsami)",False
Quale tra questi servizi NON è disponibile per gli studenti dell'Università di Bologna?,D. UniboImmagine,"D
    The text of the correct answer is:  UniboImmagine",True
In quale periodo si apre la prima finestra per la compilazione del piano di studi per il corso di Laurea in Matematica all'Università di Bologna?,D. Dal 2 ottobre 2023 al 31 ottobre 2023,"D
    The text of the correct answer is: Dal 2 ottobre 2023 al 31 ottobre 2023.",True
In quale periodo è possibile compilare il piano di studi online per gli studenti che non possono farlo tramite il sistema online?,B. Dal 15 ottobre 2023 al 15 novembre 2023,"D
    The text of the correct answer is: Dal 1 marzo 2024 al 15 aprile 2024",False
Quali sono le app disponibili per gli studenti dell'Università di Bologna?,C. myAlmaOrienta e App Job Placement,"D
    The text of the correct answer is: myAlmaOrienta, App Job Placement e App Alumni",False
Quale tipo di corso di studio è possibile inserire tramite questo modulo?,B. Un insegnamento appartenente a un Corso di Studi a numero programmato,"B
    The text of the correct answer is: Un insegnamento appartenente a un Corso di Studi a numero programmato",True
Quale delle seguenti informazioni NON è disponibile sul sito web dedicato allo studio della laurea in matematica?,A.  Calendario didattico dettagliato,"D
    The text of the correct answer is:  Informazioni sui requisiti di ammissione al corso di laurea",False
Quale delle seguenti opzioni NON è disponibile per gli studenti che desiderano gestire aspetti specifici del loro percorso di studi?,D. Ottenere lo status di studente-atleta,"C
    (Cambiare Corso)",False
Quale delle seguenti opzioni NON è un servizio o una risorsa disponibile per gli studenti dell'Università di Bologna?,D. Ottenere lo status di studente-atleta,"A
    The text of the correct answer is: Rinnovo del passaporto",False
Quale tra queste università si trova in Oceania?,C. University of Technology Sindney,"C
    The text of the correct answer is: University of Technology Sydney",True
Quante categorie di studenti sono ammesse al Collegio Superiore dell'Università di Bologna?,D. Tre,"C
    The text of the correct answer is: Due",False
"Quale dei seguenti è un vantaggio **fondamentale** di frequentare le lezioni, soprattutto per gli insegnamenti di carattere pratico?",D. Essere presenti e attivi in prima persona,"D
    The text of the correct answer is: Essere presenti e attivi in prima persona",True
"Secondo l'indagine sui laureati magistrali in matematica, in quale fascia di tempo si è svolta la maggior parte degli intervistati?",B. Marzo 2011 e settembre 2018,"C
    (Gennaio 2010 e dicembre 2017)",False
"Secondo il grafico, quale percentuale di laureati in matematica che hanno risposto alla domanda sul rifacimento del corso, ha risposto positivamente?",C.  Non è specificato nel testo.,"A
    (60%)",False
A quale indirizzo si può recarsi per ricevere assistenza presso il Servizio Orientamento?,"D. Via Zamboni 25, Bologna","A
    The text of the correct answer is: Via Zamboni 35, Bologna.",False
In quale giorno e orario è possibile contattare telefonicamente il servizio per gli studenti con disabilità o con DSA?,A. Lunedì dalle 9:30 alle 12,"D
    The text of the correct answer is: Martedì dalle 9:30 alle 12.",False
In quale giorno e orario è possibile recarsi presso la Segreteria studenti internazionali per consegnare documenti?,"C. Martedì 14–16, Mercoledì 9:30–12:30, Giovedì 9:30–12:30","B. Lunedì 10:00–13:00, Martedì 14:00–17:00",False
"Per richiedere informazioni sulle borse di studio e le agevolazioni dell'Ateneo, a quale indirizzo email bisogna rivolgersi?",B. uborstudio@unibo.it,"B
    The text of the correct answer is: uborstudio@unibo.it",True
A quale orario è possibile contattare telefonicamente il supporto per la mobilità per tirocinio?,"C. Lunedì 9-13, Martedì 9-12, Mercoledì 9-13, Giovedì 9-12, Venerdì 9-13","B
    The text of the correct answer is: Lunedì 9:30-12, Martedì 9-13, Mercoledì 9-13, Giovedì 9-13, Venerdì 9-13",False
Quale tipo di supporto didattico viene offerto per i programmi di mobilità?,"C. Informazioni relative alla didattica per programmi di mobilità europei ed extraeuropei, incoming e outgoing, Learning Agreement e riconoscimento crediti.","C. Informazioni relative alla didattica per programmi di mobilità europei ed extraeuropei, incoming e outgoing, Learning Agreement e riconoscimento crediti.",True
"Secondo il regolamento, qual è la durata massima prevista per la presentazione della tesi durante l'appello di laurea?",A. 10-15 minuti,"C
    The text of the correct answer is: 15-20 minuti",False
"Secondo il corso di laurea in Matematica, quale delle seguenti NON è una capacità specifica che il laureato dovrebbe possedere nell'ambito teorico?",A. Padronanza del linguaggio e del ragionamento matematico,D.  Autonomia di giudizio per verificare la correttezza della formalizzazione matematica di semplici problemi.,False
Quale delle seguenti NON è una capacità che il laureato in Matematica dovrebbe possedere?,C. La capacità di risolvere problemi semplici connessi con gli ambiti della fisica e dell’informatica.,"A
    The text of the correct answer is: A. La capacità di programmare in linguaggi di programmazione avanzati come Python o Java.",False
Quale è il rapporto tra ipotesi e dimostrazione di una tesi?,B. Le ipotesi portano alla dimostrazione di una tesi.,"A
    The text of the correct answer is: Le ipotesi sono necessarie ma non sufficienti per dimostrare una tesi.",False
Quali sono gli ambiti di intervento del Corso per il miglioramento continuo?,B.  la progettazione dei contenuti formativi e la pianificazione delle risorse; l'organizzazione delle attività formative e dei servizi didattici; la raccolta di dati e informazioni anche attraverso il confronto con gli studenti e i rappresentanti del mondo del lavoro; il monitoraggio dell'efficacia del percorso formativo e la programmazione di interventi di miglioramento della didattica e dei servizi.,"B
    The text of the correct answer is: la raccolta di dati e informazioni anche attraverso il confronto con gli studenti e i rappresentanti del mondo del lavoro; il monitoraggio dell'efficacia del percorso formativo e la programmazione di interventi di miglioramento della didattica e dei servizi.",True
Qual è la data limite per presentare domanda per l'agevolazione TPER con uno sconto di 100 euro?,D. 31 ottobre,"A
    The text of the correct answer is: 24 settembre 2024",False
Qual è la data limite per la presentazione della domanda per ottenere il contributo per le spese di affitto per l'anno accademico 2024/25?,A. 29 novembre,"C
    The text of the correct answer is: 24 settembre",False
"Quando si svolgerà l'evento ""Tour guidati e AperiScienza"" a Bologna?",C. Dal 20 agosto al 27 settembre 2024,"D
    The text of the correct answer is: Dal 20 settembre al 27 ottobre 2024.",False
Quando è prevista la Notte Europea dei Ricercatori a Bologna?,D. 27 settembre,"B
    The text of the correct answer is: 19 settembre",False
"Qual è la data limite per la presentazione della candidatura per l'ammissione straordinaria ai corsi di laurea nell'ambito ""Scienze"" per l'a.a. 2024-25?",B. 19 settembre 2024 (ore 13),"B
    The text of the correct answer is: 19 settembre 2024 (ore 13)",True
"Qual è la data limite per presentare domanda per il programma ""Dual Career Status ""Studente-Atleta""?""",C. 31 ottobre,"D
    The text of the correct answer is: 6 settembre",False
Quando è possibile presentare domanda per il bando ER.GO che sostiene le spese per il percorso accademico?,C. Entro il 13 settembre,"C
    (Entro il 13 settembre)",True
Qual è la data limite per la presentazione delle domande per ottenere i contributi per le spese sanitarie per gli studenti fuori sede dell'Università di Bologna?,C. 11 luglio,"D
    The text of the correct answer is: 20 giugno 2024",False
"Quale evento fa parte del progetto ""Matematici a Bologna: nuovi itinerari per il turismo matematico""?",B. Passeggiata matematica,"B
    The text of the correct answer is:  Passeggiata matematica",True
Quale dei seguenti servizi online è disponibile sia per gli studenti che per il personale dell'Università di Bologna?,A. AlmaEsami,A. AlmaEsami.,True
Quale servizio online è dedicato alla gestione delle tesi di laurea?,B. Tesi online,B. Tesi online.,True
Quando è stato pubblicato l'annuncio sul sito web dell'Università di Bologna riguardo all'opinione degli studenti sui servizi?,A. 20 maggio 2024,"C
    (Correct answer: 20 maggio 2023)",False
Su quali aspetti dell'Ateneo gli studenti sono invitati a fornire il loro parere?,"D. Attività didattiche, diritto allo studio, comunicazione e servizi dell'Ateneo, aule e spazi","A
    The text of the correct answer is: Attività didattiche, diritto allo studio, servizi dell'Ateneo, aule e spazi, e vita studentesca",False
Quando è possibile richiedere il voto fuori sede per le elezioni europee del 2024?,A.  L'8 e 9 giugno,"A
    The text of the correct answer is:  L'8 e 9 giugno",True
Quando è possibile iscriversi al percorso di 8 lezioni di introduzione all'imprenditorialità organizzato da AlmaCube?,D. Entro il 21 marzo,"D
    The text of the correct answer is:  Entro il 21 marzo",True
"Quando è possibile presentare la candidatura per l'avviso di selezione straordinaria per l'ammissione ai corsi di laurea a numero programmato dell'ambito ""Scienze"" per l'a.a. 2024-25?",D. Dal 10 al 19 settembre 2024 (ore 13),"B
    The text of the correct answer is: Dal 10 al 19 settembre 2024 (ore 12)",False
Quando è possibile presentare la domanda per il contributo alle spese di affitto per l'anno accademico 2024/25?,A. 29 novembre,"B
    The text of the correct answer is: 19 settembre",False
Quale servizio online è disponibile sia per gli studenti che per il personale dell'università?,A. AlmaEsami,A. AlmaEsami,True
Quale tra questi servizi NON è disponibile per gli studenti dell'Università di Bologna?,D. Cedolini web,"D
    The text of the correct answer is: D. Cedolini web",True
Quando si terranno le Giornate dell'Orientamento in cui verranno discusse le agevolazioni per studenti lavoratori e atleti?,D. Il 27 e 28 febbraio,"B
    (Il 27 e 28 marzo)",False
In che fascia oraria si terrà l'evento online dedicato alla conciliazione tra studio e lavoro?,C. 15.30-16.00,"C
    The text of the correct answer is: 15.30-16.00",True
Quale delle seguenti app è stata sviluppata dall'Università di Bologna per supportare i suoi studenti nel processo di inserimento nel mondo del lavoro?,A. App Job Placement,"D
    The text of the correct answer is:  App Career Services",False
Durante quale periodo l'Ufficio Tirocini e il Servizio Convenzioni dell'Area scientifica per la Matematica - Laurea - Bologna saranno chiusi?,D.  Pausa estiva,"D
    (Pausa estiva)",True
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo di Bologna?,C. IRIS - Archivio produzione scientifica,"A
    The text of the correct answer is: A. U-Web Reporting - Reportistica Contabile Progetti",False
Quando l'Ufficio Tirocini e il Servizio Convenzioni dell'Area scientifica riprenderanno le attività regolarmente?,D. Lunedì 26 agosto,"D
    The text of the correct answer is: Lunedì 26 agosto",True
Quando riprenderanno regolarmente le attività dell'Ufficio Tirocini e del Servizio Convenzioni dell'Area scientifica dopo la pausa estiva?,D. Lunedì 26 agosto,"D
    The text of the correct answer is:  Lunedì 26 agosto",True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,C. AlmaEsami,"D
    The text of the correct answer is: Bacheca offerte di lavoro",False
"Quando si terrà l'evento online ""Obiettivo Tesi senza stress""?",A. 20 settembre 2024,"D
    The text of the correct answer is: 20 agosto 2024",False
Quale evento del calendario accademico di Bologna si concentra sulle opportunità lavorative per i laureati in matematica?,A. Professione Matematico 2024,A. Professione Matematico 2024.,True
Quale evento dell'Università di Bologna si terrà online il 4 aprile 2024?,B. Call for players,"A
    The text of the correct answer is: A. Professione Matematico 2024",False
In quale fascia oraria si terrà l'incontro su come trovare alloggio in tempo?,D. 27 febbraio ore 16.00 -16.30,"B
    The text of the correct answer is: 27 febbraio ore 11.30-12.00",False
Quale dei seguenti eventi ha luogo in presenza e richiede la registrazione?,C. L'evento del 9 maggio,"C
    (The correct answer in English is: C. The event on the 9th of May)",True
Quale delle seguenti affermazioni riguardo alla partecipazione degli studenti dell'UNIBO al Congresso Internazionale di Magnetismo è FALSA?,"B. Gli studenti iscritti a Bachelor, Master o Dottorato presso l'Università di Bologna possono partecipare gratuitamente a sessioni selezionate.","B. Gli studenti iscritti a Bachelor, Master o Dottorato presso l'Università di Bologna possono partecipare gratuitamente a sessioni selezionate.",True
Quale dei seguenti servizi online è specificamente menzionato come disponibile per gli studenti della facoltà di Matematica presso l'Università di Bologna?,C. AlmaEsami,"B
    The text of the correct answer is: IRIS - Archivio produzione scientifica",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,A. Cedolini web,"A
    The text of the correct answer is: Cedolini web",True
