domanda,risposta_gold,risposta,se_corretta
Quali informazioni riguardanti il corso di laurea in Sviluppo Cooperazione Internazionale sono disponibili sul sito web dell'Università di Bologna?,"C. Sistema di assicurazione di qualità, informazioni sulle aule e laboratori e il numero di studenti iscritti.","D
    The text of the correct answer is: Sistema di assicurazione di qualità, informazioni sulle aule e laboratori e il programma dettagliato del corso.",False
Quale dei seguenti servizi NON è disponibile per gli studenti tramite il portale 'Servizi Online' dell'Università di Bologna?,B. AlmaEsami,"D

    The answer in Italian is: D. Corsi in lingua",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,C. UniboImmagine,"C
    The text of the correct answer is: Cedolini web",True
Quali sono le tre principali aree su cui si concentra la pagina per aiutare gli studenti a vivere al meglio durante il percorso universitario?,"C. Ridurre i costi, utilizzare i servizi e vivere al meglio","C. Ridurre i costi, utilizzare i servizi e vivere al meglio.",True
Quali tre piattaforme social vengono menzionate nel testo per seguire l'ateneo?,"B. Instagram, TikTok e YouTube","B. Instagram, TikTok e YouTube",True
Quale delle seguenti app NON è menzionata come disponibile per gli studenti dell'Università di Bologna?,C. myUniBo,"B.
    The text of the correct answer is: App Calendario.",False
"A quale servizio dell'Università di Bologna puoi rivolgerti per ricevere informazioni su borse di studio, alloggi e mense?",A. ErGO – Ente Regionale per il Diritto allo Studio,"A
    The text of the correct answer is: A. ErGO – Ente Regionale per il Diritto allo Studio",True
Quale servizio universitario si occupa dell'assistenza agli studenti con disabilità o DSA?,D. Servizio per gli Studenti con Disabilità o con DSA,"D
    The text of the correct answer is: Servizio per gli Studenti con Disabilità o con DSA",True
Quale servizio universitario offre supporto specifico per gli studenti che desiderano conciliare studio e carriera agonistica sportiva?,C. Servizio studente atleta,C. Servizio studente atleta,True
In quale giorno e orario è possibile incontrare il tutor di orientamento senza appuntamento?,A. Mercoledì 14.30-15.30,A. Mercoledì 14.30-15.30,True
Dove si possono consegnare dei documenti presso l'ufficio di Filippo Re?,A. Via Zamboni 33 - 40126 Bologna BO,"C
    The text of the correct answer is:  8 - 40126 Bologna BO",False
"Secondo Roberta, quale vantaggio principale offre il corso di SVIC?","D. Fornisce una panoramica su diversi ambiti (economico, politico, sociale, statistico) senza focalizzarsi su uno solo.","D
    The answer is: D Fornisce una panoramica su diversi ambiti (economico, politico, sociale, statistico) senza focalizzarsi su uno solo.",True
"Secondo gli studenti, quale aspetto del corso di SVIC è stato particolarmente apprezzato?",C. L'approccio interdisciplinare e la prospettiva non eurocentrica.,C. L'approccio interdisciplinare e la prospettiva non eurocentrica.,True
"Secondo gli studenti citati, quale tra questi corsi NON è stato menzionato come preferito?",A. Analisi territoriale,"B

    The course ""Storia"" is not mentioned as preferred by the students.",False
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,C. AlmaEsami,"B
    (Bacheca offerte di lavoro is not specifically mentioned as available for students of the University of Bologna, while the other options are.)",False
Quale tra i seguenti servizi NON è menzionato come disponibile sul portale dell'Università di Bologna?,D. Servizio di supporto per la scrittura accademica,C.  Incarichi extraistituzionali,False
Quando è indicativamente possibile verificare gli importi delle tasse universitarie per l'anno accademico successivo?,C. Dal 25 luglio,C. Dal 25 luglio,True
Quando è indicativamente possibile verificare gli importi delle tasse universitarie per il nuovo anno accademico?,B. Dal 25 luglio,B. Dal 25 luglio,True
Quali sono le due app disponibili per gli studenti dell'Università di Bologna?,C. myAlmaOrienta e App Job Placement,"C
    The text of the correct answer is: myAlmaOrienta e App Job Placement",True
Dove è possibile trovare i libri di testo necessari per i corsi universitari?,A. Nelle biblioteche dei Dipartimenti di Scienze Economiche e di Scienze Statistiche.,A. Nelle biblioteche dei Dipartimenti di Scienze Economiche e di Scienze Statistiche.,True
Quale delle seguenti opzioni NON è una risorsa disponibile per gli studenti che desiderano approfondire le opportunità di studio all'estero?,C. Semester @ Buenos Aires Campus,"D

    The context does not provide any information about ""Mense e punti di ristoro"" being a resource for students who want to study abroad. Therefore, it is not a resource available for students who desire to deepen the opportunities of study abroad.",False
Quali sono le opportunità offerte agli studenti laureati in Sviluppo e Cooperazione Internazionale?,"A.  Prospettive lavorative, preparazione al mondo del lavoro, offerte di lavoro e la possibilità di trasformare un'idea in un progetto d'impresa.","A.
    The text of the correct answer is: A. Prospettive lavorative, preparazione al mondo del lavoro, offerte di lavoro e la possibilità di trasformare un'idea in un progetto d'impresa.",True
Qual è la percentuale di laureati del corso di Laurea in Sviluppo e Cooperazione Internazionale che hanno svolto un'esperienza all'estero?,C. 37%,C. 37%,True
"Secondo i dati forniti, quale percentuale di laureati del corso di Sviluppo e Cooperazione Internazionale ha esperienza all'estero?",A. 37%,"A
    The text of the correct answer is: 37%",True
Quali elementi sono presenti nelle aule informatiche?,D. Immagini di aule informatiche e una descrizione della sede.,"D.
    Immagini di aule informatiche e una descrizione della sede.",True
Quale dei seguenti servizi online è specificamente dedicato agli studenti dell'Università di Bologna?,C. AlmaEsami,"C
    The text of the correct answer is:  AlmaEsami",True
Quale tra i seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,D. UniboImmagine,"C
    The text of the correct answer is: Concilium",False
Chi è responsabile della definizione delle modalità di elezione dei rappresentanti degli studenti?,C. Il Regolamento d’Ateneo,C. Il Regolamento d’Ateneo,True
Quante app sono disponibili per gli studenti dell'Università di Bologna?,B. Quattro,"D
    (Six apps are available for students of the University of Bologna)",False
Qual è il principale compito della Commissione di gestione AQ?,A. Supportare il Coordinatore nel presidio delle procedure di assicurazione di qualità e nella diffusione della cultura della qualità.,A. Supportare il Coordinatore nel presidio delle procedure di assicurazione di qualità e nella diffusione della cultura della qualità.,True
Quale professore ha pubblicato l'ultimo avviso riguardante un laboratorio sul tema 'Genere e Politica Internazionale'?,A. Raffaella Baritono,A. Raffaella Baritono.,True
Quale docente ha pubblicato un avviso di sospensione di una lezione il 18 settembre 2024?,C. Fulvio Cammarano,"C
    The text of the correct answer is: Fulvio Cammarano",True
Quando sono state pubblicate le esiti degli esami del 17 settembre 2024?,D. Il 2024-09-19,"D
    D
    The answer is: D
    The correct answer is D, 2024-09-19.",True
Quale docente ha pubblicato l'ultimo avviso relativo alla conversione dei voti degli scambi Erasmus?,C. Giampiero Giacomello,"C
    The correct answer is:  Giampiero Giacomello",True
Quando è stato pubblicato l'ultimo avviso di Giulia Guazzaloca?,C. 2022-11-12,C. 2022-11-12.,True
Quali sono i ruoli ricoperti dai professori associati menzionati nel testo?,C. Professori associati,C. Professori associati,True
Quali laboratori sono aperti a tutti gli studenti iscritti a SVIC senza necessità di iscrizione aggiuntiva?,A. I laboratori attivati dal corso SVIC,"A
    A. I laboratori attivati dal corso SVIC",True
Quali sono i requisiti di ammissione per il programma di scambio con l'Università di Buenos Aires?,"C. Essere iscritti al secondo anno di laurea triennale al momento della domanda e al terzo anno durante il semestre a Buenos Aires, con almeno 45 crediti universitari.","C
    C. Essere iscritti al secondo anno di laurea triennale al momento della domanda e al terzo anno durante il semestre a Buenos Aires, con almeno 45 crediti universitari.",True
Qual è il ruolo principale del Learning Agreement (LA) nell'ambito di un programma di scambio universitario?,A. Permette il riconoscimento degli esami sostenuti durante il corso di laurea presso l'università di destinazione.,A. Permette il riconoscimento degli esami sostenuti durante il corso di laurea presso l'università di destinazione.,True
Quale corso di laurea può essere sostituito con l'insegnamento di  'International economics (B.A.)' nel piano di studi CLEF?,A.  Non c'è insegnamento obbligatorio nel ssd SECS -P/01 nel piano didattico con cui effettuare la sostituzione. L'insegnamento del ssd SECS -P/01 è da scegliere nell'ambito delle attività a scelta autonoma dello studente che possono essere scelte tra le attività formative attivate in Scuola,"A.
    The text of the correct answer is:
    Non c'è insegnamento obbligatorio nel ssd SECS -P/01 nel piano didattico con cui effettuare la sostituzione. L'insegnamento del ssd SECS -P/01 è da scegliere nell'ambito delle attività a scelta autonoma dello studente che possono essere scelte tra le attivit à formative attivate in Scuola.",True
Quale corso può riconoscere un massimo di 20 crediti di settore SECS - P/08?,A. Attività svolta con ateneo convenzionato SECS - P/08,A. Attività svolta con ateneo convenzionato SECS - P/08.,True
"Quante crediti sono necessari per completare il corso di laurea in ""International Economics (B.A.)?""",A. 9 crediti,"9 (Nove)

    The answer in Italian is: 9 crediti",False
"Secondo il bando, in quale periodo accademico gli studenti che hanno partecipato al progetto Undergraduate di primo anno a Buenos Aires nell'anno accademico 2020-2021 possono candidarsi per uno o entrambi i semestri a Buenos Aires?",A. 2022/23,C. 2023/24,False
"Secondo il bando, quando è possibile per gli studenti del Corso di Laurea in Business and Economics che hanno partecipato al progetto di primo anno a Buenos Aires (2020-2021) svolgere entrambi i semestri a Buenos Aires?",C.  Dopo aver superato tutti gli esami del secondo anno prima del 22 agosto 2022,"C
    The text of the correct answer is: ""C. After having completed all the exams of the second year before 22 August 2022""",True
Quali sono i requisiti minimi di CFU necessari per poter partecipare alla selezione per il programma di studio nel primo semestre?,C. almeno 45 CFU,"C
    The text of the correct answer is: almeno 45 CFU",True
"Secondo il bando, quanti CFU devono essere conseguiti dagli studenti che intendono partecipare al progetto nel primo semestre?",C. almeno 45 CFU,C. almeno 45 CFU,True
Qual è il requisito minimo di CFU necessari per poter partecipare alla selezione per il secondo semestre?,A. 45 CFU,A. 45 CFU.,True
Quali certificazioni linguistiche sono accettate per dimostrare la conoscenza dell'inglese per partecipare al programma?,"D. CEFR dal livello B2, FCE, BEC Vantage, BEC Higher, IELTS (Academic) con un punteggio minimo di 5,5 su 9, TOEFL in corso di validità con punteggio minimo di 86 su 120 (se internet based), CAE, CPE, Diploma IB, titolo di High School o GCE conseguiti in lingua inglese (almeno il 50% degli insegnamenti del corso di studi devono essere impartiti in lingua inglese) o status di madrelingua inglese","D
    D: CEFR dal livello B2, FCE, BEC Vantage, BEC Higher, IELTS (Academic) con un punteggio minimo di 5,5 su 9, TOEFL in corso di validità con punteggio minimo di 86 su 120 (se internet based), CAE, CPE, Diploma IB, titolo di High School o GCE conseguiti in lingua inglese (almeno il 50% degli insegnamenti del corso di studi devono essere impartiti in lingua inglese) o status di madrelingua inglese",True
Qual è il peso attribuito alla lettera motivazionale nella valutazione finale per l'ammissione al progetto?,C. 25%,C. 25%,True
"Secondo le indicazioni fornite dalla sede di Buenos Aires, quale azione è obbligatoria dopo il rientro per i partecipanti al programma?",A. Presentare la richiesta di riconoscimento degli esami e/o delle altre attività svolte all’estero.,A. Presentare la richiesta di riconoscimento degli esami e/o delle altre attività svolte all’estero.,True
"Secondo la tabella, qual è il voto argentino corrispondente a un voto italiano di 8,75?",B. 30,"B. 30.

    The reasoning behind this answer is:
    In the table, the row with the voto italiano of 8,75 corresponds to the voto argentino of 30.
    Therefore, the answer is B. 30.",True
Qual è il documento necessario per ottenere il permesso di soggiorno (radicación transitoria) in Argentina?,C. Estratto del casellario giudiziale argentino (Certificado de carencia de antecedentes penales),C. Estratto del casellario giudiziale argentino (Certificado de carencia de antecedentes penales),True
Quale dei seguenti servizi NON è incluso nel kit di benvenuto per gli studenti che si recano a Buenos Aires?,B. Uno sconto per il servizio di trasporto dall'aeroporto alla città,"C
    A voucher per un volo aereo is not included in the welcome kit for students going to Buenos Aires.",False
Quale tra questi servizi online è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,C. AlmaEsami,"C
    The text of the correct answer is:  AlmaEsami",True
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo di Bologna?,D. UniboImmagine,"C
    The text of the correct answer is: Cedolini web",False
"Secondo il nuovo Regolamento per l'uso del Marchio dell'Ateneo, in quale situazione è consentito utilizzare il marchio in colore oro o argento sulla copertina della prova finale?",B. Se la copertina è di colore scuro,"B. If the context is interpreted strictly, the correct answer is B. ""Se la copertina è di colore scuro puoi utilizzare eccezionalmente il marchio in colore oro o argento.""",True
"Secondo le linee guida fornite, in quale situazione è consentito utilizzare il marchio di Ateneo in oro o argento sulla copertina della tesi?",D. Quando la copertina è di colore scuro.,"D.
    Quando la copertina è di colore scuro puoi utilizzare eccezionalmente il marchio in colore oro o argento.",True
In quale anno è stato fondato l'associazione degli ex studenti dell'Università di Bologna?,B. 2024,"2004 (C)
    The answer is: C. 2004",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,D. AlmaEsami,"B
    The text of the correct answer is: Bacheca offerte di lavoro",False
Quale dei seguenti servizi NON è disponibile tramite il portale online dell'Università di Bologna?,B. IRIS - Archivio produzione scientifica,D. Servizi bibliotecari is not available through the online portal of the University of Bologna.,False
Qual è la situazione attuale riguardo agli eventi per il corso di laurea in Sviluppo Cooperazione Internazionale?,B. Non ci sono eventi nuovi al momento.,B. Non ci sono eventi nuovi al momento.,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,B. AlmaEsami,"D
    The text of the correct answer is:  Cedolini web",False
Quali sono le opzioni di mobilità internazionale disponibili per gli studenti del corso di laurea in Sviluppo e Cooperazione Internazionale?,"D. Erasmus+, semestri a Buenos Aires e tirocini all'estero","D. Erasmus+, semestri a Buenos Aires e tirocini all'estero.",True
Quali sono le opzioni di mobilità internazionale offerte dal corso di laurea in Sviluppo e Cooperazione Internazionale presso l'Università di Bologna?,"C. Erasmus+, mobilità all'estero, semestre a Buenos Aires e tirocini all'estero","C. Erasmus+, mobilità all'estero, semestre a Buenos Aires e tirocini all'estero.",True
Quale tra queste NON è una modalità di verifica del raggiungimento dei risultati di apprendimento?,B. Esposizioni orali dei medesimi,"A
    Partecipazione a workshop di gruppo",False
Quale delle seguenti NON è una capacità che il laureato in questo corso è in grado di acquisire?,D. Condurre analisi dei dati relativi alle principali indagini economiche demografiche e sociali,"D

    The reasoning behind this answer is that the context does not mention the ability to conduct data analysis as a skill that the laureate can acquire. The context mentions the ability to analyze qualitative and quantitative data, but not specifically in the context of economic, demographic, and social surveys.",True
"Quale abilità specifica è sviluppata tramite discussioni durante le attività didattiche frontali, approfondimenti su specifiche tematiche disciplinari e letture comparative di differenti sistemi giuridico-normativi?",C. Autonomia di giudizio,A. Capacità di analisi critica delle fonti.,False
Quali sono le modalità principali per l'acquisizione delle abilità comunicative?,"A. Attraverso laboratori di comunicazione, la redazione della prova finale e, eventualmente, lo svolgimento del tirocinio e la sua relazione conclusiva.","A. Attraverso laboratori di comunicazione, la redazione della prova finale e, eventualmente, lo svolgimento del tirocinio e la sua relazione conclusiva.",True
Quali sono i requisiti minimi di crediti universitari necessari per partecipare al programma di scambio di studio a Buenos Aires?,D. almeno 45 crediti universitari,"D
    D. almeno 45 crediti universitari",True
Qual è il numero massimo di crediti formativi (CFU) che un corso presso l'Università di Buenos Aires può avere rispetto a un corso equivalente nel piano di studi italiano?,"A.  Il testo afferma che se un corso a Buenos Aires ha più CFU rispetto al corso equivalente in Italia, la differenza può essere compensata con corsi opzionali nel piano di studi italiano.",B. The text does not provide information on the maximum number of CFU that a course at Buenos Aires can have compared to an equivalent course in the Italian study plan.,False
A quale indirizzo di posta elettronica è possibile contattare il coordinatore del corso di laurea in Ingegneria?,D. cdl.ingegneriagestionale@unibo.it,"D
    The text of the correct answer is: cdl.ingegneriagestionale@unibo.it",True
"Quando si svolge la cerimonia di proclamazione per i laureati della sessione di laurea di luglio 2024 per i corsi di Servizio Sociale, Sviluppo e Cooperazione Internazionale, Scienze Politiche Sociali e Internazionali?",D. 22 luglio 2024,"D
    The text of the correct answer is: 22 luglio 2024",True
Qual è il costo aggiuntivo per la presentazione tardiva della domanda di laurea?,D. 100 euro,"D
    D. 100 euro",True
"Secondo le norme speciali per la prova finale delle lauree, quanti punti possono essere assegnati per la ""velocità"" nel completamento degli studi?",C. fino a un massimo di 3 punti,C. fino a un massimo di 3 punti.,True
Quali informazioni specifiche riguardo al percorso di studi in Sviluppo e Cooperazione Internazionale si possono trovare sul sito web fornito?,"C.  Informazioni sul piano di studio, le opportunità di mobilità internazionale e le modalità di accesso al corso.","C. Informazioni sul piano di studio, le opportunità di mobilità internazionale e le modalità di accesso al corso.",True
Qual è la data limite per completare gli OFA e non essere considerati studenti ripetenti per l'anno accademico 2023/24?,D. 31 marzo 2025,"D
    D. 31 marzo 2025",True
Quanti studenti sono risultati IDONEI/E alla prova scritta di OFA Lingua italiana SVIC/SPOSI il 20 marzo 2024?,B. 9,"D
    The number of students who are IDONEI/E at the OFA Lingua italiana SVIC/SPOSI on March 20, 2024 is 11.",False
Quale tra le seguenti attività NON è organizzata dal Team del Tutorato per supportare gli studenti del corso di Sviluppo e Cooperazione Internazionale?,B.  Sportello settimanale con le Tutor,"D
    The text of the correct answer is: D. Incontri di benvenuto e di socializzazione per i docenti del corso",False
"Quali tipi di incontri vengono organizzati per gli studenti del Corso di Laurea in Scienze Politiche, Sociali e Internazionali per aiutarli nella stesura della tesi?",A. Incontri dedicati al supporto alla stesura della tesi.,A. Incontri dedicati al supporto alla stesura della tesi.,True
Quante posizioni sono disponibili per l'insegnamento di 'Lingua e Linguistica Cinese I' nell'ambito delle attività a scelta libera del terzo anno?,A. 5,C. 10,False
"Secondo il testo, è possibile sostenere gli esami di un corso di laurea senza frequentare le lezioni?","D. Sì, è possibile sostenere tutti gli esami senza frequentare le lezioni.","D. Sì, è possibile sostenere tutti gli esami senza frequentare le lezioni.",True
Quale tra le seguenti affermazioni descrive meglio l'approccio interdisciplinare del Corso di Laurea in Sviluppo e Cooperazione Internazionale?,"B. Il corso integra discipline economiche, storiche, giuridiche, politologiche, statistiche e sociologiche per analizzare i problemi di sviluppo locale e globale.","B

    The answer in Italian is: Il corso integra discipline economiche, storiche, giuridiche, politologiche, statistiche e sociologiche per analizzare i problemi di sviluppo locale e globale.",True
In che anno è stato introdotto il corso di studio?,B. 2011,C. 2010.,False
Quale è il numero massimo di CFU riconoscibili per i tirocini curriculari?,B. 12,"B
    B. 12",True
"In quale situazione è necessario sostenere un esame equivalente a quello previsto nel piano di studi originario, anche dopo il ritorno dall'estero?",B. Se l'esame non viene sostenuto durante il periodo di studi all'estero e fa parte del gruppo di esami obbligatori.,"B
    B. Se l'esame non viene sostenuto durante il periodo di studi all'estero e fa parte del gruppo di esami obbligatori.",True
Quale delle seguenti affermazioni riguardo alla domanda di laurea è FALSA?,B. La domanda di laurea è valida per una sola sessione di laurea.,"D
    D.  È possibile presentare la domanda di laurea anche durante la sessione di laurea.

    This statement is false because the context states that the deadline for presenting the laurea request is before the session of laurea, and it is not possible to present it during the session.",False
Qual è la data limite per la presentazione della domanda di laurea per la sessione di laurea di ottobre 2024?,C. 2 Settembre 2024,"C
    C. 2 Settembre 2024",True
Quanto costa il corso universitario?,D. 100 euro.,"D. 100 euro.
    The text of the correct answer is: 100 euro.",True
"Secondo le norme redazionali attuali, qual è la dimensione del carattere consigliata per le note in una tesi di laurea presso l'Università di Bologna?",D. 10,"D
    The text of the correct answer is: 10",True
Quale è lo scopo principale di questo documento?,"C. Fornire linee guida per la stesura dell'elaborato finale, inclusi i principali criteri redazionali e di citazione.","C. Fornire linee guida per la stesura dell'elaborato finale, inclusi i principali criteri redazionali e di citazione.",True
Quale delle seguenti affermazioni riguardo alla costruzione dell'indice provvisorio è corretta?,C.  È consigliabile iniziare a pensare all'indice sin dai primi passi della ricerca bibliografica per organizzare le idee e il lavoro successivo.,C.  È consigliabile iniziare a pensare all'indice sin dai primi passi della ricerca bibliografica per organizzare le idee e il lavoro successivo.,True
Quale elemento NON dovrebbe essere presente nell'introduzione di un saggio?,C. Una breve descrizione della metodologia da utilizzare.,"A
    The answer in Italian is: A. Una sintesi dei risultati della ricerca.",False
Quale delle seguenti affermazioni riguardo all'utilizzo di grafici e figure in un saggio accademico è corretta?,D. È preferibile inserire due o più grafici/figure semplici piuttosto che uno complesso per una migliore leggibilità.,D. È preferibile inserire due o più grafici/figure semplici piuttosto che uno complesso per una migliore leggibilità.,True
"Secondo le linee guida fornite, quale stile di carattere deve essere utilizzato per il testo principale della tesi?",C. Times New Roman,"C

    The text of the correct answer is: Times New Roman",True
Quale delle seguenti affermazioni riguardo alla citazione di testi è corretta?,"A. È necessario citare sempre la fonte dei dati, anche se reperiti sul web.","A. È necessario citare sempre la fonte dei dati, anche se reperiti sul web.",True
"Secondo le linee guida fornite, come si dovrebbe citare una fonte normativa giuridica, come ad esempio una legge?",D.  legge n. 24 del 24 gennaio 1979,D. legge n. 24 del 24 gennaio 1979,True
Quale laboratorio informatico dell'Università di Bologna offre accesso libero a tutti gli studenti iscritti alla Scuola di Scienze Politiche?,A. Laboratorio 1° piano,"A
    Laboratorio 1° piano",True
Quale dei seguenti servizi online è disponibile sia per studenti che per personale dell'Università di Bologna?,B. AlmaEsami,"A
    (AlmaRegistri)",False
Quale dei seguenti servizi NON è disponibile tramite il Portale di Ateneo dell'Università di Bologna?,A. UniboImmagine,"B
    (Concilium is not listed among the services available through the University of Bologna's Portal of Athenaeum)",False
Quale dei seguenti servizi NON è offerto dallo Servizio DSA/Disabilità per gli studenti dell'Università di Bologna?,"B. Adattamento delle lezioni, come la registrazione delle lezioni o la fornitura di materiali in anticipo","A
    Supporto per la ricerca di alloggi studenteschi is not offered by the Service DSA/Disability for the students of the University of Bologna.",False
"Per richiedere agevolazioni per sostenere gli esami di profitto, quanto preavviso è necessario fornire?",A. 15 giorni,"A. 15 giorni.

    The context provides information about the time required for requesting age-related accommodations for taking exams, and it states that a 15-day notice is required. Therefore, the answer is A. 15 giorni.",True
"Quali informazioni aggiuntive, oltre a quelle legali, sono disponibili sul sito web?",B. Informazioni sul sito e accessibilità,"A, B, C, D.",False
Quando è possibile iscriversi all'appello orale del corso 'LABORATORI ZAMPONI MARIO' del 03 febbraio 2025?,C. Dal 04 gennaio 2025 al 29 gennaio 2025,D. Dal 15 dicembre 2024 al 09 gennaio 2025.,False
In quale aula si terrà l'esame di 'Elementi di Statistica' condotto da Stefania Mignani?,B. Aula C S.P.V.,"B
    Aula C S.P.V.",True
In quale aula si terrà l'esame orale del corso 'L'Africa nella storia politica internazionale' tenuto da Mario Zamponi?,C. aula 3 Palazzo Hercolani,A. Aula C San Petronio Vecchio.,False
In quale periodo è aperta la lista di iscrizioni per il corso  'LINGUA E CULTURA PERSIANA NOROZI NAHID'?,B. dal 23 settembre 2024 al 06 ottobre 2024,"C
    C: dal 04 gennaio 2025 al 29 gennaio 2025",False
"Secondo le informazioni fornite, in quale periodo è possibile anticipare il tirocinio curriculare?","D. Tra il periodo estivo a termine del secondo anno, previa richiesta tramite piano cartaceo.","D. Tra il periodo estivo a termine del secondo anno, previa richiesta tramite piano cartaceo.",True
Quale tipo di tirocinio all'estero prevede una borsa di studio per la durata massima di tre mesi?,D. Erasmus Placement,"D
    Erasmus Placement",True
Quale tra questi servizi è disponibile sia per studenti che per personale universitario?,A. AlmaEsami,"D
    The text of the correct answer is:  Bacheca offerte di lavoro",False
Quale dei seguenti servizi NON è menzionato come disponibile per gli studenti dell'Università di Bologna?,A.  Concilium,"A
    The text of the correct answer is: Concilium",True
In quale formato sono disponibili i calendari didattici per il corso di Laurea in Sviluppo e cooperazione internazionale?,D. PDF,"D

    The given context mentions that the calendars are available in PDF format.
    Answer: D",True
"In base al testo fornito, in quale anno accademico è disponibile il calendario didattico?",A. 2024/25,"A

    A: 2024/25",True
In quale periodo si svolgeranno le lezioni del primo semestre?,D. Da lunedì 16.09.2024 a venerdì 20.12.2024,"D

    The text of the correct answer is: Da lunedì 16.09.2024 a venerdì 20.12.2024.",True
Quando si svolgerà la sessione di esami invernale per il corso di Laurea Magistrale in Interdisciplinary Research and Studies on Eastern Europe EAST EUROPEAN AND EURASIAN STUDIES (MIREES)?,B. Dal lunedì 8 gennaio 2024 al venerdì 26 gennaio 2024,B. Dal lunedì 8 gennaio 2024 al venerdì 26 gennaio 2024.,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,"B
    The text of the correct answer is: Bacheca offerte di lavoro",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,A. U-Web Reporting - Reportistica Contabile Progetti,"C
    The text of the correct answer is: La mia e-mail Studenti",False
Quali sono i piani didattici disponibili per gli studenti immatricolati nell'anno accademico 2022-2023?,B. [Piano didattico per studenti immatricolati nell'a.a. 2024-25](https://corsi.unibo.it/laurea/SviluppoCooperazioneInternazionale/insegnamenti/piano/2024/8890/000/000/2024),"D
    D: [Piano didattico per studenti immatricolati nell'a.a. 2022-2023](https://corsi.unibo.it/laurea/SviluppoCooperazioneInternazionale/insegnamenti/piano/2024/8890/000/000/2022)",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,D. AlmaEsami,"B
    The text of the correct answer is: Corsi in lingua",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,D.  Servizi bibliotecari,A. U-Web Reporting - Reportistica Contabile Progetti.,False
Quali piani didattici sono disponibili per gli studenti immatricolati nell'anno accademico 2022-2023?,C. [Piano didattico per studenti immatricolati nell'a.a. 2024-25](https://corsi.unibo.it/laurea/SviluppoCooperazioneInternazionale/insegnamenti/piano/2024/8890/000/000/2024),"D
    The text of the correct answer is: [Piano didattico per studenti immatricolati nell'a.a. 2023-24](https://corsi.unibo.it/laurea/SviluppoCooperazioneInternazionale/insegnamenti/piano/2024/8890/000/000/2023)",False
"Secondo il video, quale delle seguenti affermazioni descrive meglio l'obiettivo del corso?",B. Fornire agli studenti le competenze necessarie per comprendere e analizzare i fenomeni sociali.,"B
    Fornire agli studenti le competenze necessarie per comprendere e analizzare i fenomeni sociali.",True
Quale insegnamento del primo anno di corso ha un periodo di lezione che si estende dal 16 settembre 2024 al 24 maggio 2025?,C. INTRODUZIONE ALLA POLITICA INTERNAZIONALE,"A

    The text of the correct answer is: SOCIETA' ED ECONOMIA",False
In quale periodo dell'anno accademico 2024/2025 si svolgono le lezioni del corso di 'LINGUA INGLESE'?,D. Dal 16/09/2024 al 20/12/2024,"C

    The text of the correct answer is: Dal 15/09/2024 al 30/05/2025",False
Quale insegnamento tra quelli elencati ha un periodo di svolgimento che comprende sia settembre che maggio?,D. DIRITTO DELL'UNIONE EUROPEA,"A

    The insegnamento ""STATISTICA ECONOMICA"" has a period of svolgimento that includes both September and May.",False
Quale dei seguenti laboratori è offerto come opzione per il corso con codice 8890?,D. LABORATORIO: ANALISI TERRITORIALE,"B
    The text of the correct answer is: LABORATORIO: INTERNATIONAL ORGANISATIONS AND THE GOVERNANCE OF DEVELOPMENT",False
Quale insegnamento ha un periodo di svolgimento che comprende sia il periodo autunnale che quello primaverile del 2024?,A. DEMOGRAFIA,"B
    The text of the correct answer is: POLITICA ECONOMICA",False
"Secondo il contesto fornito, qual è il tipo di valutazione prevista per l'insegnamento con codice 03568 nell'anno accademico 2024?",C. Prova finale,C. Prova finale.,True
Quale insegnamento del primo anno di corso 'Sviluppo e Cooperazione Internazionale' ha un periodo di lezione che si estende dal 16 settembre 2024 al 24 maggio 2025?,A. [INTRODUZIONE ALLA POLITICA INTERNAZIONALE](https://www.unibo.it/it/studiare/dottorati-master-specializzazioni-e-altra-formazione/insegnamenti?codiceMateria=82186&annoAccademico=2024&codiceCorso=8890&single=True&search=True),"D
    The text of the correct answer is: ECONOMIA POLITICA",False
Quale delle seguenti attività formative obbligatorie ha un periodo che si estende dal 16 settembre 2024 al 24 maggio 2025?,D. di base,"A

    The period of the activity that extends from 16 September 2024 to 24 May 2025 is the one that is labeled as ""di base"" in the context, which corresponds to option A.",False
Quale insegnamento tra quelli elencati ha un periodo di svolgimento che comprende sia settembre che maggio?,D. DIRITTO DELL'UNIONE EUROPEA,"B

    The insegnamento ""LABORATORIO DI ECONOMIA"" ha un periodo di svolgimento che comprende sia settembre che maggio.",False
