domanda,risposta_gold,risposta,se_corretta
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,C,False
In quale anno accademico sono disponibili i piani didattici?,D. 2024/2025,D,True
Quale codice identifica il piano didattico per studenti immatricolati nell'anno accademico 2024/25 nel corso di laurea in Matematica?,D. 6061,D,True
Quando è necessario attivare la carriera universitaria per poter accedere ai servizi online come la rete Wi-Fi e le risorse bibliotecarie?,B. Entro il 28 febbraio 2025,B,True
Quando è necessario attivare la carriera universitaria per poter accedere ai servizi online e compiere azioni come la prenotazione degli esami?,B. Entro il 28 febbraio 2025,B,True
"In caso di immatricolazione con titolo di studio conseguito all'estero, quale documento è necessario presentare alla Segreteria studenti internazionali al momento dell'appuntamento?",A. Una copia del visto di ingresso per studio,B,False
Quale delle seguenti affermazioni descrive meglio il ruolo del tutor nel corso di studio?,"D.  Il tutor funge da interfaccia tra gli studenti e il corso, fornendo supporto informativo e organizzativo.",D,True
Quale percentuale di studenti della coorte 2021/2022 ha superato gli Obblighi Formativi Aggiuntivi (OFA)?,D. 29.4%,C,False
Quale percentuale di studenti della coorte 2021/2022 ha superato l'Obbligo Formativo Aggiuntivo (OFA)?,C. 17.6%,A,False
Qual è la percentuale di laureati di questo corso che lavorano e proseguono gli studi un anno dopo la laurea nel 2021?,C. 77.1%,C,True
"Qual è la percentuale di studenti che lavorano e proseguono gli studi in questo corso, rispetto alla percentuale media per corsi della stessa classe in Italia?",A. 77.1% contro il 96%,A,True
Quale tra questi servizi online è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,D. AlmaEsami,D,True
Quale tra questi servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,C. UniboImmagine,C,True
"Secondo i dati forniti, qual è il voto medio conseguito negli esami di GEOMETRIA 3?",B. Non specificato nel testo,A,False
Quale tra i seguenti insegnamenti ha registrato il numero più alto di esami sostenuti nell'anno precedente?,A. ALGEBRA 1,A,True
Quale delle seguenti app NON è menzionata come disponibile per gli studenti dell'Università di Bologna?,C. myUniBo,D,False
"Quanto tempo, in giorni lavorativi, è necessario in genere per ricevere la conferma dell'inizio di un tirocinio dall'inserimento dell'offerta o dell'accettazione della candidatura?",D. 15,D,True
Dove si possono trovare informazioni specifiche sul tirocinio per aziende e enti?,A. https://corsi.unibo.it/laurea/matematica/faq-sul-tirocinio-per-aziende-enti,A,True
"Secondo le istruzioni fornite, qual è l'ultimo passaggio da compiere per attivare il tirocinio dopo l'approvazione della Commissione Tirocini?","A. Scaricare il registro presenze da SOL-Tirocini, dove troverai il periodo autorizzato per il tirocinio.",A,True
"Secondo le informazioni fornite, in quale situazione è necessario contattare preventivamente il Tutor Accademico per estendere le coperture assicurative durante il tirocinio?",C. Quando si effettuano trasferte presso sedi non indicate nel programma approvato.,C,True
Quale servizio online è dedicato specificamente alla gestione delle tesi di laurea?,C. Tesi online,C,True
Quale tra questi servizi NON è disponibile per gli studenti dell'Università di Bologna?,B. UniboImmagine,C,False
In quale periodo si apre la prima finestra per la compilazione del piano di studi per il corso di Laurea in Matematica all'Università di Bologna?,D. Dal 1 ottobre 2023 al 30 novembre 2023,B,False
In quale periodo è possibile compilare il piano di studi online per gli studenti che non possono farlo tramite il sistema online?,C. Dal 2 ottobre 2023 al 31 ottobre 2023,C,True
Quali sono le app disponibili per gli studenti dell'Università di Bologna?,D. myAlmaOrienta e App Job Placement,C,False
Quale tipo di corso di studio è possibile inserire tramite questo modulo?,C. Un insegnamento appartenente a un Corso di Studi a numero programmato,C,True
Quale delle seguenti informazioni NON è disponibile sul sito web dedicato allo studio della laurea in matematica?,B.  Calendario didattico dettagliato,D,False
Quale delle seguenti opzioni NON è disponibile per gli studenti che desiderano gestire aspetti specifici del loro percorso di studi?,C. Ottenere lo status di studente-atleta,B,False
Quale delle seguenti opzioni NON è un servizio o una risorsa disponibile per gli studenti dell'Università di Bologna?,C. Ottenere lo status di studente-atleta,A,False
Quale tra queste università si trova in Oceania?,D. University of Technology Sindney,D,True
Quante categorie di studenti sono ammesse al Collegio Superiore dell'Università di Bologna?,D. Tre,D,True
"Quale dei seguenti è un vantaggio **fondamentale** di frequentare le lezioni, soprattutto per gli insegnamenti di carattere pratico?",B. Essere presenti e attivi in prima persona,B,True
"Secondo l'indagine sui laureati magistrali in matematica, in quale fascia di tempo si è svolta la maggior parte degli intervistati?",B. Marzo 2011 e settembre 2018,B,True
"Secondo il grafico, quale percentuale di laureati in matematica che hanno risposto alla domanda sul rifacimento del corso, ha risposto positivamente?",B.  Non è specificato nel testo.,A,False
A quale indirizzo si può recarsi per ricevere assistenza presso il Servizio Orientamento?,"C. Via Zamboni 25, Bologna",C,True
In quale giorno e orario è possibile contattare telefonicamente il servizio per gli studenti con disabilità o con DSA?,B. Lunedì dalle 9:30 alle 12,A,False
In quale giorno e orario è possibile recarsi presso la Segreteria studenti internazionali per consegnare documenti?,"C. Martedì 14–16, Mercoledì 9:30–12:30, Giovedì 9:30–12:30",A,False
"Per richiedere informazioni sulle borse di studio e le agevolazioni dell'Ateneo, a quale indirizzo email bisogna rivolgersi?",A. uborstudio@unibo.it,A,True
A quale orario è possibile contattare telefonicamente il supporto per la mobilità per tirocinio?,"D. Lunedì 9-13, Martedì 9-13, Mercoledì 9-13, Giovedì 9-13, Venerdì 9-13",A,False
Quale tipo di supporto didattico viene offerto per i programmi di mobilità?,"D. Informazioni relative alla didattica per programmi di mobilità europei ed extraeuropei, incoming e outgoing, Learning Agreement e riconoscimento crediti.",D,True
"Secondo il regolamento, qual è la durata massima prevista per la presentazione della tesi durante l'appello di laurea?",B. 10-15 minuti,B,True
"Secondo il corso di laurea in Matematica, quale delle seguenti NON è una capacità specifica che il laureato dovrebbe possedere nell'ambito teorico?",C. Padronanza del linguaggio e del ragionamento matematico,D,False
Quale delle seguenti NON è una capacità che il laureato in Matematica dovrebbe possedere?,B. La capacità di risolvere problemi semplici connessi con gli ambiti della fisica e dell’informatica.,D,False
Quale è il rapporto tra ipotesi e dimostrazione di una tesi?,D. Le ipotesi portano alla dimostrazione di una tesi.,D,True
Quali sono gli ambiti di intervento del Corso per il miglioramento continuo?,D.  la progettazione dei contenuti formativi e la pianificazione delle risorse; l'organizzazione delle attività formative e dei servizi didattici; la raccolta di dati e informazioni anche attraverso il confronto con gli studenti e i rappresentanti del mondo del lavoro; il monitoraggio dell'efficacia del percorso formativo e la programmazione di interventi di miglioramento della didattica e dei servizi.,D,True
Qual è la data limite per presentare domanda per l'agevolazione TPER con uno sconto di 100 euro?,D. 31 ottobre,D,True
Qual è la data limite per la presentazione della domanda per ottenere il contributo per le spese di affitto per l'anno accademico 2024/25?,D. 29 novembre,D,True
"Quando si svolgerà l'evento ""Tour guidati e AperiScienza"" a Bologna?",A. Dal 20 agosto al 27 settembre 2024,A,True
Quando è prevista la Notte Europea dei Ricercatori a Bologna?,B. 27 settembre,B,True
"Qual è la data limite per la presentazione della candidatura per l'ammissione straordinaria ai corsi di laurea nell'ambito ""Scienze"" per l'a.a. 2024-25?",A. 19 settembre 2024 (ore 13),A,True
"Qual è la data limite per presentare domanda per il programma ""Dual Career Status ""Studente-Atleta""?""",D. 31 ottobre,D,True
Quando è possibile presentare domanda per il bando ER.GO che sostiene le spese per il percorso accademico?,B. Entro il 13 settembre,A,False
Qual è la data limite per la presentazione delle domande per ottenere i contributi per le spese sanitarie per gli studenti fuori sede dell'Università di Bologna?,D. 11 luglio,D,True
"Quale evento fa parte del progetto ""Matematici a Bologna: nuovi itinerari per il turismo matematico""?",D. Passeggiata matematica,D,True
Quale dei seguenti servizi online è disponibile sia per gli studenti che per il personale dell'Università di Bologna?,D. AlmaEsami,D,True
Quale servizio online è dedicato alla gestione delle tesi di laurea?,A. Tesi online,A,True
Quando è stato pubblicato l'annuncio sul sito web dell'Università di Bologna riguardo all'opinione degli studenti sui servizi?,B. 20 maggio 2024,B,True
Su quali aspetti dell'Ateneo gli studenti sono invitati a fornire il loro parere?,"D. Attività didattiche, diritto allo studio, comunicazione e servizi dell'Ateneo, aule e spazi",D,True
Quando è possibile richiedere il voto fuori sede per le elezioni europee del 2024?,B.  L'8 e 9 giugno,D,False
Quando è possibile iscriversi al percorso di 8 lezioni di introduzione all'imprenditorialità organizzato da AlmaCube?,D. Entro il 21 marzo,D,True
"Quando è possibile presentare la candidatura per l'avviso di selezione straordinaria per l'ammissione ai corsi di laurea a numero programmato dell'ambito ""Scienze"" per l'a.a. 2024-25?",A. Dal 10 al 19 settembre 2024 (ore 13),A,True
Quando è possibile presentare la domanda per il contributo alle spese di affitto per l'anno accademico 2024/25?,A. 29 novembre,A,True
Quale servizio online è disponibile sia per gli studenti che per il personale dell'università?,C. AlmaEsami,C,True
Quale tra questi servizi NON è disponibile per gli studenti dell'Università di Bologna?,C. Cedolini web,C,True
Quando si terranno le Giornate dell'Orientamento in cui verranno discusse le agevolazioni per studenti lavoratori e atleti?,B. Il 27 e 28 febbraio,B,True
In che fascia oraria si terrà l'evento online dedicato alla conciliazione tra studio e lavoro?,B. 15.30-16.00,B,True
Quale delle seguenti app è stata sviluppata dall'Università di Bologna per supportare i suoi studenti nel processo di inserimento nel mondo del lavoro?,B. App Job Placement,B,True
Durante quale periodo l'Ufficio Tirocini e il Servizio Convenzioni dell'Area scientifica per la Matematica - Laurea - Bologna saranno chiusi?,C.  Pausa estiva,C,True
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo di Bologna?,A. IRIS - Archivio produzione scientifica,D,False
Quando l'Ufficio Tirocini e il Servizio Convenzioni dell'Area scientifica riprenderanno le attività regolarmente?,B. Lunedì 26 agosto,B,True
Quando riprenderanno regolarmente le attività dell'Ufficio Tirocini e del Servizio Convenzioni dell'Area scientifica dopo la pausa estiva?,A. Lunedì 26 agosto,A,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,C. AlmaEsami,D,False
"Quando si terrà l'evento online ""Obiettivo Tesi senza stress""?",B. 20 settembre 2024,B,True
Quale evento del calendario accademico di Bologna si concentra sulle opportunità lavorative per i laureati in matematica?,B. Professione Matematico 2024,B,True
Quale evento dell'Università di Bologna si terrà online il 4 aprile 2024?,A. Call for players,A,True
In quale fascia oraria si terrà l'incontro su come trovare alloggio in tempo?,B. 27 febbraio ore 16.00 -16.30,B,True
Quale dei seguenti eventi ha luogo in presenza e richiede la registrazione?,B. L'evento del 9 maggio,B,True
Quale delle seguenti affermazioni riguardo alla partecipazione degli studenti dell'UNIBO al Congresso Internazionale di Magnetismo è FALSA?,"A. Gli studenti iscritti a Bachelor, Master o Dottorato presso l'Università di Bologna possono partecipare gratuitamente a sessioni selezionate.",D,False
Quale dei seguenti servizi online è specificamente menzionato come disponibile per gli studenti della facoltà di Matematica presso l'Università di Bologna?,B. AlmaEsami,B,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,D. Cedolini web,C,False
Quando si terrà l'incontro informativo sul bando Erasmus+ Studio 2024?,B. 16 gennaio 2024 dalle 11:00 alle 13:00,B,True
Quando si terrà l'incontro informativo sul bando Erasmus+ Studio 2024/2025?,"D. 16 gennaio 2024, ore 11",D,True
In quale anno è stata creata l'App Job Placement dell'Università di Bologna?,B. 2024,D,False
Quale standard di formato per gli eventi è specificato nel testo?,D. vCalendar,C,False
Quale dei seguenti servizi online è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,A,True
Quale tra i seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,A. UniboImmagine,C,False
Quando sono stati pubblicati i webinar di AlmaMathematica?,C. 05 marzo 2024,C,True
Quali app sono disponibili per gli studenti dell'Università di Bologna?,"C. myUniBo, myAlmaOrienta, App Job Placement e App Alumni",C,True
Quando è possibile presentare domanda per ottenere il contributo per le spese di affitto per studenti fuori sede nell'anno accademico 2023-2024?,B. Entro il 6 settembre,A,False
Qual è la data limite per la presentazione della domanda per il bando di concorso per i contributi per le spese sanitarie per gli studenti fuori sede?,D. 11 luglio,D,True
Quando è stata pubblicata l'informazione riguardante la riduzione delle tasse per gli studenti che hanno solo la prova finale da sostenere?,D. 27 febbraio 2024,D,True
Qual è la data limite per la presentazione di un'idea di startup alla Call for StartUp?,A. 31 gennaio 2024,A,True
In quale fascia oraria si svolge l'evento 'Studiare a prescindere dalla tua situazione economica: borse di studio e agevolazioni' il 28 febbraio?,B. 11.00-12.00,B,True
"Quando è possibile presentare la candidatura per l'avviso di selezione straordinaria per l'ammissione ai corsi di laurea a numero programmato dell'ambito ""Scienze"" per l'a.a. 2024-25?",B. Dal 10 al 19 settembre 2024 (ore 13),B,True
"Quando è possibile presentare la domanda per il riconoscimento dello status ""Studente-Atleta""?",D. Fino al 31 ottobre,D,True
Quale servizio online è dedicato specificamente alle offerte di lavoro per studenti e laureati dell'Università di Bologna?,D. AlmaEsami,A,False
Quale dei seguenti servizi NON è accessibile tramite il portale di Ateneo dell'Università di Bologna?,D. IRIS - Archivio produzione scientifica,C,False
Quando si terrà la presentazione sui tirocini per i corsi di laurea triennali in ambito scientifico?,C. 6 marzo 2024 dalle 11:00 alle 13:00,C,True
Qual è l'ID della riunione Microsoft Teams per la presentazione sui tirocini curriculari e la preparazione per la prova finale?,A. 319 917 597 805,A,True
Quale delle seguenti app NON è menzionata come disponibile per gli studenti dell'Università di Bologna?,A. App Alumni,B,False
Quale standard di formattazione dei calendari è utilizzato nel testo fornito?,A. iCalendar (vCalendar),A,True
Quale dei seguenti servizi online è specificamente dedicato alla gestione degli esami per gli studenti dell'Università di Bologna?,C. AlmaEsami,C,True
Quando si terrà l'evento online 'Obiettivo Tesi senza stress'?,D. 20 settembre 2024,D,True
"Quale evento, organizzato presso il Dipartimento di Matematica, offre agli studenti l'opportunità di conoscere esperienze lavorative di laureati in matematica?",B. Professione Matematico 2024,B,True
Quale evento dell'Università di Bologna si terrà il 5 aprile 2024 in modalità online?,C. Professione Matematico 2024,D,False
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,C. AlmaEsami,A,False
Quando si terrà la presentazione sui tirocini curriculari per i corsi di laurea triennali in ambito scientifico?,D. Dal 27 febbraio al 28 febbraio 2024,B,False
Quando si terrà la presentazione dedicata ai tirocini per i corsi di studio in ambito scientifico triennali?,A. Dal 27 febbraio al 28 febbraio 2024,B,False
Quale delle seguenti NON è una funzione principale di un esperto matematico?,"A. Applica le conoscenze matematiche acquisite a problemi diversi di tipo tecnologico, scientifico, economico-finanziario, elaborandone il modello matematico e sviluppando il software necessario.",C,False
Qual è la data limite per il superamento degli OFA?,D. 31 marzo,D,True
