domanda,risposta_gold,risposta,se_corretta
Quali piani didattici sono disponibili per studenti immatricolati nel corso di laurea in Matematica nell'anno accademico 2024/2025?,A. Codice 6061 e Codice 8010,A. Codice 6061 e Codice 8010.,True
Quale insegnamento del primo anno di corso ha un periodo di svolgimento che comprende sia il periodo autunnale che quello primaverile?,D. GEOMETRIA E ALGEBRA LINEARE 1,C. ANALISI MATEMATICA 1A.,False
"In secondo anno di corso, quale insegnamento ha un arco temporale di lezioni che si estende dal 17 febbraio 2025 al 30 maggio 2025?",B. ANALISI MATEMATICA 2A,"E
    The text of the correct answer is: 66696 FISICA GENERALE",False
Quale dei seguenti corsi fa parte del percorso Modellistico Applicativo e si concentra sull'approfondimento in probabilità?,B. PROBABILITA' 2,B. Probabilità 2.,True
Quale tra i seguenti insegnamenti è obbligatorio per il percorso teorico?,D. ISTITUZIONI DI ALGEBRA E GEOMETRIA,C. ELEMENTI DI CALCOLO DELLE VARIAZIONI,False
Quale corso universitario richiede 2 CFU e appartiene al settore scientifico disciplinare MAT/05?,C. COMPLEMENTI DI ANALISI MATEMATICA,B. ELEMENTI DI ANALISI FUNZIONALE,False
Quale insegnamento del primo anno di corso ha un periodo di lezione che si estende dall'16/09/2024 al 30/05/2025?,D. ALGEBRA 1 - non attivo per l'anno 2024/2025,"D
    The text of the correct answer is: ALGEBRA 1 - non attivo per l'anno 2024/2025",True
Quale tra i seguenti insegnamenti del terzo anno di corso ha un periodo di svolgimento che si estende dall'16 settembre 2024 al 30 maggio 2025?,A. FISICA MATEMATICA 3,"E
    The text of the correct answer is: 16/09/2024 - 30/05/2025",False
Quale tra i seguenti corsi opzionali ha un periodo di svolgimento che si estende dall'16 settembre 2024 al 30 maggio 2025?,A. CURVE E SUPERFICI ALGEBRICHE,B. GEOMETRIA PROIETTIVA,False
In quale periodo dell'anno accademico 2024 si svolge il corso di 'Probabilità e Statistica Matematica 2'?,D. Dal 11 novembre 2024 al 16 dicembre 2024,"D

    <question>
    In quale periodo dell'anno accademico 2024 si svolge il corso di 'Analisi'?

A. Dal 1 gennaio 2025 al 15 febbraio 2025
B. Dal 15 ottobre 2024 al 20 novembre 2024
C. Dal 20 settembre 2024 al 10 ottobre 2024
D. Dal 11 novembre 2024 al 16 dicembre 2024
    </question>
    The letter of the correct answer is: Not provided in the context.",True
Quale tra questi corsi ha come codice di materia MAT/07?,D. INTRODUZIONE AI SISTEMI COMPLESSI,A. STATISTICA MATEMATICA,False
"Secondo il codice fornito, a quale area disciplinare appartiene il corso di studi?",B. MAT/03,D. FIS/01.,False
Quale insegnamento del primo anno di corso ha un periodo di svolgimento che si estende da settembre a maggio?,A. algebra 1,A. algebra 1.,True
Quale tra i seguenti insegnamenti del terzo anno di corso ha un periodo di svolgimento che si estende dall'16 settembre 2024 al 30 maggio 2025?,A. FISICA MATEMATICA 3,"E
    The text of the correct answer is: 16/09/2024 - 30/05/2025",False
Quale dei seguenti corsi opzionali del III anno ha un periodo di lezioni che si estende dall'16 settembre 2024 al 30 maggio 2025?,B. CURVE E SUPERFICI ALGEBRICHE,Not provided (there is no information about the duration of the courses in the given context),False
Quale delle seguenti materie è inclusa nel corso di studi con codice 8010 nell'anno accademico 2024?,A. GEOMETRIA PROIETTIVA,A. GEOMETRIA PROIETTIVA,True
Quale tra questi corsi ha come codice di materia MAT/07?,B. INTRODUZIONE AI SISTEMI COMPLESSI,A. EQUAZIONI DIFFERENZIALI ORDINARIE.,False
"Secondo il codice fornito, a quale area disciplinare appartiene il corso di studi?",C. MAT/03,B. FIS/01,False
Quale dei seguenti servizi online è specificamente menzionato per gli studenti della Laurea in Matematica all'Università di Bologna?,A. AlmaEsami,A. AlmaEsami.,True
Quale tra questi servizi NON è disponibile tramite il Portale di Ateneo?,C. IRIS - Archivio produzione scientifica,A. Servizi bibliotecari,False
"In base al testo fornito, quando si tiene la lezione di 'Electromagnetic Propagation for Wireless Systems'?",B. 12 Dicembre 2017 09:00 - 11:30,"B
    B. 12 Dicembre 2017 09:00 - 11:30",True
In quale periodo si svolge il corso 'Electromagnetic Propagation for Wireless Systems'?,C. September 2017 - 18 December 2017,A. September 2017 - 12 December 2017.,False
Quale informazione NON è disponibile sul sito web dell'Università di Bologna?,A.  Informazioni sul trattamento dei dati personali,"D
    The text of the correct answer is: Il programma completo del corso di laurea in matematica",False
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,B. AlmaEsami,"A
    The text of the correct answer is: AlmaRegistri",False
Quale dei seguenti servizi NON è menzionato come disponibile per gli studenti dell'Università di Bologna nel testo fornito?,B.  IRIS - Archivio produzione scientifica,D.,False
A quale scopo viene utilizzato il modulo 'Giustificativo per il datore di lavoro' disponibile sul sito dipartimento di matematica dell'Università di Bologna?,"C. Per certificare l'assenza lavorativa in caso di partecipazione a lezioni, prove d'esame o sessioni di laurea","C. Per certificare l'assenza lavorativa in caso di partecipazione a lezioni, prove d'esame o sessioni di laurea.",True
"Secondo le istruzioni fornite, qual è il livello di accesso preferito per la tesi digitale?",C. accesso libero,C. accesso libero.,True
"Quanto dura il TOLC-I, il test di ingresso per questo corso di laurea?",A. 1 ora e 50 minuti,A. 1 ora e 50 minuti.,True
"Secondo il bando di ammissione, quale peso viene attribuito al punteggio della sezione logica del TOLC-I nella graduatoria di merito?","C. 0,5","C. 0,5",True
Quale dei seguenti servizi online NON è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,D. AlmaEsami,B. Bacheca offerte di lavoro is not specifically mentioned as available for students of the University of Bologna.,False
Quale dei seguenti servizi NON è menzionato come disponibile per gli studenti dell'Università di Bologna?,C.  Incarichi extraistituzionali,"C
    The text of the correct answer is: Incarichi extraistituzionali",True
A chi si può rivolgere per ottenere informazioni sugli sbocchi occupazionali del Corso di Laurea in Matematica?,D. Segreteria Didattica del Corso di Laurea,D. Segreteria Didattica del Corso di Laurea.,True
"Per ricevere supporto e chiarimenti riguardo al corso di laurea in Matematica, quale indirizzo email è dedicato ai tutor del corso?",B. mat.didattica@unibo.it,B. mat.didattica@unibo.it.,True
Quale delle seguenti app NON è menzionata come disponibile per gli studenti dell'Università di Bologna?,D. App Alumni,A. App MyStudy (non è menzionata),False
Quale delle seguenti NON è una competenza associata alla funzione di 'Esperto matematico'?,C. Capacità progettuali e di pianificazione,"D
    The text of the correct answer is: ""Dimestichezza nell'utilizzo di software di progettazione architettonica""",False
Quale tra le seguenti affermazioni descrive meglio l'obiettivo del corso di 'Complementi di Analisi Matematica'?,"D. Completare la formazione di analisi di base degli studenti del corso di Laurea in Matematica, con particolare attenzione alle serie di Fourier e all'integrazione di forme differenziali su varietà.","D
    The text of the correct answer is: Completare la formazione di analisi di base degli studenti del corso di Laurea in Matematica, con particolare attenzione alle serie di Fourier e all'integrazione di forme differenziali su varietà.",True
Quale delle seguenti affermazioni descrive più accuratamente l'obiettivo del corso di 'COMPLEMENTI DI ALGEBRA'?,A.  Imparare a calcolare integrali superficiali e a risolvere problemi di equazioni alle derivate parziali in due variabili.,"D.
    The text of the correct answer is:  Approfondire la teoria di Galois e la teoria dei moduli, con particolare attenzione alla risoluzione di equazioni polinomiali tramite radicali.",False
"Quale delle seguenti affermazioni descrive meglio l'importanza della logica matematica, secondo il testo?",B. La logica matematica è fondamentale per comprendere la struttura delle dimostrazioni matematiche e analizzare la loro validità.,"B.
    The text of the correct answer is: La logica matematica è fondamentale per comprendere la struttura delle dimostrazioni matematiche e analizzare la loro validità.",True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna tramite il portale online?,B. AlmaEsami,"C
    The text of the correct answer is: Cedolini web",False
In quale anno accademico è disponibile il piano didattico per gli studenti immatricolati nel corso di laurea in Matematica con codice 8010?,C. 2023-24,C. 2023-24,True
Quale piano didattico è disponibile per gli studenti immatricolati nell'anno accademico 2022-2023 nel corso di laurea in Matematica con codice 8010?,B. [Piano didattico per studenti immatricolati nell'a.a. 2022-23](https://corsi.unibo.it/laurea/matematica/insegnamenti/piano/2024/8010/000/000/2022),B. [Piano didattico per studenti immatricolati nell'a.a. 2022-23](https://corsi.unibo.it/laurea/matematica/insegnamenti/piano/2024/8010/000/000/2022),True
Quale ente è responsabile della progettazione e dello sviluppo del sito web del Corso di Studi dell'Università di Bologna?,A. Settore Portale d'Ateneo – Artec e Settore tecnologie web - Cesia,A. Settore Portale d'Ateneo – Artec e Settore tecnologie web - Cesia.,True
Quali sono le aree di specializzazione che il corso di laurea in Matematica intende rafforzare nei suoi studenti?,"A. Capacità di sintesi, astrazione, problem solving, abilità informatiche e computazionali","D
    The text of the correct answer is: Fisica Matematica e Analisi Numerica",False
In che anno è stato introdotto il corso?,C. 2011,C. 2011.,True
Quante postazioni informatiche sono disponibili nella sala studio al piano terra della biblioteca del Dipartimento di Matematica?,A. 80,"D
    The text of the correct answer is:  20",False
Quante postazioni sono disponibili nel Laboratorio Studenti?,B. 48,"B
    The text of the correct answer is: 48",True
"In quale delle seguenti situazioni l'Ateneo riconosce la formazione specifica sulla sicurezza (Moduli 2, 3, 4) pregressa svolta presso un altro ente?",A. Nessuna delle precedenti,"D
    The text of the correct answer is:  Se la formazione è stata svolta presso un'altra università italiana.",False
Quale delle seguenti università NON è stata proposta come destinazione di studio per gli studenti del Corso di Laurea in Matematica?,B. École Normale Supérieure De Lyon,A. University of East Anglia.,False
Quale università NON è situata in Gran Bretagna?,B. UNIVERSITEIT VAN AMSTERDAM,B. UNIVERSITEIT VAN AMSTERDAM,True
Qual è l'indirizzo del sito web menzionato nel testo?,C. https://www.ub.edu/web/portal/ca/,"C.
    The text of the correct answer is: https://www.ub.edu/web/portal/ca/",True
Quali sono le principali caratteristiche del corso di laurea in Informatica all'Università di Barcellona?,A. Il testo fornito non contiene informazioni specifiche sul corso di laurea in Informatica all'Università di Barcellona.,A. The text provided does not contain specific information about the course of Computer Science at the University of Barcelona.,True
Qual è l'argomento principale del corso di laurea in base al link fornito?,C.  Il contesto fornito non contiene informazioni su un corso di laurea.,"C
    The text of the correct answer is:  Il contesto fornito non contiene informazioni su un corso di laurea.",True
Quale università ospita il corso?,A. Università di Barcellona,"D
    The text of the correct answer is: Università di Bologna",False
Quale delle seguenti affermazioni descrive accuratamente l'argomento principale?,D. Il testo fornisce informazioni sul sito web dell'Università di Barcellona.,C. Il testo discute i programmi di laurea offerti dall'Università di Barcellona.,False
Quale dei seguenti servizi online è specificamente dedicato agli studenti dell'Università di Bologna?,A. AlmaEsami,A. AlmaEsami.,True
Quale servizio online è dedicato alla gestione delle tesi di laurea?,B. Tesi online,B. Tesi online,True
Quale ufficio si occupa della gestione delle pratiche amministrative relative alla carriera degli studenti iscritti al Corso in Matematica?,A. Segreteria studenti,A. Segreteria studenti.,True
Quale ufficio dell'università si occupa di fornire supporto agli studenti nell'intraprendere l'attività di tirocinio?,C. Ufficio Tirocini,C. Ufficio Tirocini.,True
"Quali informazioni aggiuntive, oltre alle note legali, sono disponibili sul sito web menzionato nel testo?",B. Informazioni sul sito e accessibilità,B. Informazioni sul sito e accessibilità.,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,A. AlmaEsami,C. UniboStore.,False
In quale anno accademico sono disponibili i piani didattici?,A. 2024/2025,A. 2024/2025,True
Quale codice identifica il piano didattico per studenti immatricolati nell'anno accademico 2024/25 nel corso di laurea in Matematica?,C. 6061,C. 6061.,True
Quando è necessario attivare la carriera universitaria per poter accedere ai servizi online come la rete Wi-Fi e le risorse bibliotecarie?,C. Entro il 28 febbraio 2025,"C
    The text of the correct answer is: La carriera deve essere attivata entro il 28 febbraio 2025.",True
Quando è necessario attivare la carriera universitaria per poter accedere ai servizi online e compiere azioni come la prenotazione degli esami?,A. Entro il 28 febbraio 2025,A. Entro il 28 febbraio 2025.,True
"In caso di immatricolazione con titolo di studio conseguito all'estero, quale documento è necessario presentare alla Segreteria studenti internazionali al momento dell'appuntamento?",D. Una copia del visto di ingresso per studio,"D
    The text of the correct answer is: D. Una copia del visto di ingresso per studio",True
Quale delle seguenti affermazioni descrive meglio il ruolo del tutor nel corso di studio?,"B.  Il tutor funge da interfaccia tra gli studenti e il corso, fornendo supporto informativo e organizzativo.","B. Il tutor funge da interfaccia tra gli studenti e il corso, fornendo supporto informativo e organizzativo.",True
Quale percentuale di studenti della coorte 2021/2022 ha superato gli Obblighi Formativi Aggiuntivi (OFA)?,D. 29.4%,C. 16.7%,False
Quale percentuale di studenti della coorte 2021/2022 ha superato l'Obbligo Formativo Aggiuntivo (OFA)?,A. 17.6%,"C
    (7.9% of students in the cohort 2021/2022 passed the Obbligo Formativo Aggiuntivo)",False
Qual è la percentuale di laureati di questo corso che lavorano e proseguono gli studi un anno dopo la laurea nel 2021?,B. 77.1%,A. 93.4%,False
"Qual è la percentuale di studenti che lavorano e proseguono gli studi in questo corso, rispetto alla percentuale media per corsi della stessa classe in Italia?",D. 77.1% contro il 96%,"D
    (77.1% contro il 96%)",True
Quale tra questi servizi online è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,B. AlmaEsami,B. AlmaEsami.,True
Quale tra questi servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,D. UniboImmagine,"B
    The text of the correct answer is: Concilium",False
"Secondo i dati forniti, qual è il voto medio conseguito negli esami di GEOMETRIA 3?",A. Non specificato nel testo,C. 6.2,False
Quale tra i seguenti insegnamenti ha registrato il numero più alto di esami sostenuti nell'anno precedente?,D. ALGEBRA 1,"A
    The text of the correct answer is: INFORMATICA",False
Quale delle seguenti app NON è menzionata come disponibile per gli studenti dell'Università di Bologna?,A. myUniBo,"B
    (There is no mention of ""App Calendario"" in the given context.)",False
"Quanto tempo, in giorni lavorativi, è necessario in genere per ricevere la conferma dell'inizio di un tirocinio dall'inserimento dell'offerta o dell'accettazione della candidatura?",A. 15,A. 15.,True
Dove si possono trovare informazioni specifiche sul tirocinio per aziende e enti?,A. https://corsi.unibo.it/laurea/matematica/faq-sul-tirocinio-per-aziende-enti,A. https://corsi.unibo.it/laurea/matematica/faq-sul-tirocinio-per-aziende-enti,True
"Secondo le istruzioni fornite, qual è l'ultimo passaggio da compiere per attivare il tirocinio dopo l'approvazione della Commissione Tirocini?","D. Scaricare il registro presenze da SOL-Tirocini, dove troverai il periodo autorizzato per il tirocinio.","D
    The text of the correct answer is: Scaricare il registro presenze da SOL-Tirocini, dove troverai il periodo autorizzato per il tirocinio.",True
"Secondo le informazioni fornite, in quale situazione è necessario contattare preventivamente il Tutor Accademico per estendere le coperture assicurative durante il tirocinio?",C. Quando si effettuano trasferte presso sedi non indicate nel programma approvato.,C. Quando si effettuano trasferte presso sedi non indicate nel programma approvato.,True
Quale servizio online è dedicato specificamente alla gestione delle tesi di laurea?,A. Tesi online,A. Tesi online.,True
Quale tra questi servizi NON è disponibile per gli studenti dell'Università di Bologna?,B. UniboImmagine,"B
    The text of the correct answer is: UniboImmagine",True
In quale periodo si apre la prima finestra per la compilazione del piano di studi per il corso di Laurea in Matematica all'Università di Bologna?,C. Dal 2 ottobre 2023 al 31 ottobre 2023,C. Dal 2 ottobre 2023 al 31 ottobre 2023.,True
In quale periodo è possibile compilare il piano di studi online per gli studenti che non possono farlo tramite il sistema online?,D. Dal 2 ottobre 2023 al 31 ottobre 2023,"D
    The text of the correct answer is: Dal 2 ottobre 2023 al 31 ottobre 2023",True
Quali sono le app disponibili per gli studenti dell'Università di Bologna?,D. myAlmaOrienta e App Job Placement,D. myAlmaOrienta e App Job Placement.,True
Quale tipo di corso di studio è possibile inserire tramite questo modulo?,D. Un insegnamento appartenente a un Corso di Studi a numero programmato,"A
    The text of the correct answer is: Un insegnamento appartenente a un Corso di Laurea magistrale.",False
Quale delle seguenti informazioni NON è disponibile sul sito web dedicato allo studio della laurea in matematica?,D.  Calendario didattico dettagliato,"A.
    Informazioni sui docenti e sulle aule disponibili",False
Quale delle seguenti opzioni NON è disponibile per gli studenti che desiderano gestire aspetti specifici del loro percorso di studi?,D. Ottenere lo status di studente-atleta,"B
    (Cambiare Corso) is not listed as an option in the provided context, so it is not available for students who want to manage specific aspects of their study path.",False
Quale delle seguenti opzioni NON è un servizio o una risorsa disponibile per gli studenti dell'Università di Bologna?,B. Ottenere lo status di studente-atleta,"C
    The text of the correct answer is: Rinnovo del passaporto",False
Quale tra queste università si trova in Oceania?,C. University of Technology Sindney,C. University of Technology Sindney,True
Quante categorie di studenti sono ammesse al Collegio Superiore dell'Università di Bologna?,A. Tre,D (Quattro),False
"Quale dei seguenti è un vantaggio **fondamentale** di frequentare le lezioni, soprattutto per gli insegnamenti di carattere pratico?",A. Essere presenti e attivi in prima persona,A. Essere presenti e attivi in prima persona.,True
"Secondo l'indagine sui laureati magistrali in matematica, in quale fascia di tempo si è svolta la maggior parte degli intervistati?",C. Marzo 2011 e settembre 2018,C. Marzo 2011 e settembre 2018.,True
"Secondo il grafico, quale percentuale di laureati in matematica che hanno risposto alla domanda sul rifacimento del corso, ha risposto positivamente?",A.  Non è specificato nel testo.,"A
    Non è specificato nel testo.",True
A quale indirizzo si può recarsi per ricevere assistenza presso il Servizio Orientamento?,"C. Via Zamboni 25, Bologna","C
    The text of the correct answer is: Via Zamboni 25, Bologna",True
In quale giorno e orario è possibile contattare telefonicamente il servizio per gli studenti con disabilità o con DSA?,C. Lunedì dalle 9:30 alle 12,C. Lunedì dalle 9:30 alle 12.,True
In quale giorno e orario è possibile recarsi presso la Segreteria studenti internazionali per consegnare documenti?,"D. Martedì 14–16, Mercoledì 9:30–12:30, Giovedì 9:30–12:30","D
    (Martedì 14–16, Mercoledì 9:30–12:30, Giovedì 9:30–12:30)",True
"Per richiedere informazioni sulle borse di studio e le agevolazioni dell'Ateneo, a quale indirizzo email bisogna rivolgersi?",A. uborstudio@unibo.it,"A
    The text of the correct answer is: uborstudio@unibo.it",True
A quale orario è possibile contattare telefonicamente il supporto per la mobilità per tirocinio?,"C. Lunedì 9-13, Martedì 9-13, Mercoledì 9-13, Giovedì 9-13, Venerdì 9-13","C
    The text of the correct answer is: Lunedì 9-13, Martedì 9-13, Mercoledì 9-13, Giovedì 9-13, Venerdì 9-13",True
Quale tipo di supporto didattico viene offerto per i programmi di mobilità?,"C. Informazioni relative alla didattica per programmi di mobilità europei ed extraeuropei, incoming e outgoing, Learning Agreement e riconoscimento crediti.","C. Informazioni relative alla didattica per programmi di mobilità europei ed extraeuropei, incoming e outgoing, Learning Agreement e riconoscimento crediti.",True
"Secondo il regolamento, qual è la durata massima prevista per la presentazione della tesi durante l'appello di laurea?",B. 10-15 minuti,B. 10-15 minuti.,True
"Secondo il corso di laurea in Matematica, quale delle seguenti NON è una capacità specifica che il laureato dovrebbe possedere nell'ambito teorico?",B. Padronanza del linguaggio e del ragionamento matematico,"D
    The answer in Italian is: D. Capacità di analisi e di sintesi che gli permettono di applicare le conoscenze matematiche acquisite alle altre discipline",False
Quale delle seguenti NON è una capacità che il laureato in Matematica dovrebbe possedere?,A. La capacità di risolvere problemi semplici connessi con gli ambiti della fisica e dell’informatica.,"C
    The text of the correct answer is: La capacità di programmare in linguaggi di programmazione avanzati come Python o Java.",False
Quale è il rapporto tra ipotesi e dimostrazione di una tesi?,A. Le ipotesi portano alla dimostrazione di una tesi.,A. Le ipotesi portano alla dimostrazione di una tesi.,True
Quali sono gli ambiti di intervento del Corso per il miglioramento continuo?,A.  la progettazione dei contenuti formativi e la pianificazione delle risorse; l'organizzazione delle attività formative e dei servizi didattici; la raccolta di dati e informazioni anche attraverso il confronto con gli studenti e i rappresentanti del mondo del lavoro; il monitoraggio dell'efficacia del percorso formativo e la programmazione di interventi di miglioramento della didattica e dei servizi.,"A.
    The text of the correct answer is: la progettazione dei contenuti formativi e la pianificazione delle risorse; l'organizzazione delle attività formative e dei servizi didattici; la raccolta di dati e informazioni anche attraverso il confronto con gli studenti e i rappresentanti del mondo del lavoro; il monitoraggio dell'efficacia del percorso formativo e la programmazione di interventi di miglioramento della didattica e dei servizi.",True
Qual è la data limite per presentare domanda per l'agevolazione TPER con uno sconto di 100 euro?,D. 31 ottobre,"D
    The text of the correct answer is: 31 ottobre",True
Qual è la data limite per la presentazione della domanda per ottenere il contributo per le spese di affitto per l'anno accademico 2024/25?,D. 29 novembre,"D
    The text of the correct answer is:  D, 29 novembre",True
"Quando si svolgerà l'evento ""Tour guidati e AperiScienza"" a Bologna?",B. Dal 20 agosto al 27 settembre 2024,B. Dal 20 agosto al 27 settembre 2024.,True
Quando è prevista la Notte Europea dei Ricercatori a Bologna?,A. 27 settembre,A. 27 settembre.,True
"Qual è la data limite per la presentazione della candidatura per l'ammissione straordinaria ai corsi di laurea nell'ambito ""Scienze"" per l'a.a. 2024-25?",B. 19 settembre 2024 (ore 13),"B
    B. 19 settembre 2024 (ore 13)",True
"Qual è la data limite per presentare domanda per il programma ""Dual Career Status ""Studente-Atleta""?""",C. 31 ottobre,C. 31 ottobre.,True
Quando è possibile presentare domanda per il bando ER.GO che sostiene le spese per il percorso accademico?,A. Entro il 13 settembre,"C
    Entro il 30 settembre",False
Qual è la data limite per la presentazione delle domande per ottenere i contributi per le spese sanitarie per gli studenti fuori sede dell'Università di Bologna?,C. 11 luglio,C. 11 luglio.,True
"Quale evento fa parte del progetto ""Matematici a Bologna: nuovi itinerari per il turismo matematico""?",B. Passeggiata matematica,B. Passeggiata matematica,True
Quale dei seguenti servizi online è disponibile sia per gli studenti che per il personale dell'Università di Bologna?,A. AlmaEsami,A. AlmaEsami.,True
Quale servizio online è dedicato alla gestione delle tesi di laurea?,B. Tesi online,B. Tesi online,True
Quando è stato pubblicato l'annuncio sul sito web dell'Università di Bologna riguardo all'opinione degli studenti sui servizi?,D. 20 maggio 2024,"D
    (20 maggio 2024)",True
Su quali aspetti dell'Ateneo gli studenti sono invitati a fornire il loro parere?,"C. Attività didattiche, diritto allo studio, comunicazione e servizi dell'Ateneo, aule e spazi","C. Attività didattiche, diritto allo studio, comunicazione e servizi dell'Ateneo, aule e spazi.",True
Quando è possibile richiedere il voto fuori sede per le elezioni europee del 2024?,B.  L'8 e 9 giugno,"D
    The text of the correct answer is: Il 24 aprile",False
Quando è possibile iscriversi al percorso di 8 lezioni di introduzione all'imprenditorialità organizzato da AlmaCube?,B. Entro il 21 marzo,B. Entro il 21 marzo.,True
"Quando è possibile presentare la candidatura per l'avviso di selezione straordinaria per l'ammissione ai corsi di laurea a numero programmato dell'ambito ""Scienze"" per l'a.a. 2024-25?",D. Dal 10 al 19 settembre 2024 (ore 13),"D
    The text of the correct answer is: Dal 10 al 19 settembre 2024 (ore 13)",True
Quando è possibile presentare la domanda per il contributo alle spese di affitto per l'anno accademico 2024/25?,B. 29 novembre,"C
    C. 31 ottobre",False
Quale servizio online è disponibile sia per gli studenti che per il personale dell'università?,C. AlmaEsami,C. AlmaEsami.,True
Quale tra questi servizi NON è disponibile per gli studenti dell'Università di Bologna?,B. Cedolini web,"A
    The text of the correct answer is: UniboImmagine",False
Quando si terranno le Giornate dell'Orientamento in cui verranno discusse le agevolazioni per studenti lavoratori e atleti?,B. Il 27 e 28 febbraio,B. Il 27 e 28 febbraio.,True
In che fascia oraria si terrà l'evento online dedicato alla conciliazione tra studio e lavoro?,A. 15.30-16.00,D. 16.30-17.00.,False
Quale delle seguenti app è stata sviluppata dall'Università di Bologna per supportare i suoi studenti nel processo di inserimento nel mondo del lavoro?,D. App Job Placement,D. App Job Placement,True
Durante quale periodo l'Ufficio Tirocini e il Servizio Convenzioni dell'Area scientifica per la Matematica - Laurea - Bologna saranno chiusi?,B.  Pausa estiva,B. Pausa estiva,True
Quale dei seguenti servizi NON è disponibile tramite il portale di Ateneo di Bologna?,A. IRIS - Archivio produzione scientifica,"B
    The text of the correct answer is: Servizi bibliotecari",False
Quando l'Ufficio Tirocini e il Servizio Convenzioni dell'Area scientifica riprenderanno le attività regolarmente?,B. Lunedì 26 agosto,"B
    The text of the correct answer is: Lunedì 26 agosto",True
Quando riprenderanno regolarmente le attività dell'Ufficio Tirocini e del Servizio Convenzioni dell'Area scientifica dopo la pausa estiva?,A. Lunedì 26 agosto,A. Lunedì 26 agosto.,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,B. AlmaEsami,"A
    (AlmaRegistri is not listed among the services for students in the context provided.)",False
"Quando si terrà l'evento online ""Obiettivo Tesi senza stress""?",D. 20 settembre 2024,"D
    The text of the correct answer is: 20 settembre 2024",True
Quale evento del calendario accademico di Bologna si concentra sulle opportunità lavorative per i laureati in matematica?,B. Professione Matematico 2024,"B
    Professione Matematico 2024",True
Quale evento dell'Università di Bologna si terrà online il 4 aprile 2024?,C. Call for players,C. Call for players,True
In quale fascia oraria si terrà l'incontro su come trovare alloggio in tempo?,D. 27 febbraio ore 16.00 -16.30,D. 27 febbraio ore 16.00 -16.30.,True
Quale dei seguenti eventi ha luogo in presenza e richiede la registrazione?,A. L'evento del 9 maggio,"B
    B. L'evento del 7 maggio",False
Quale delle seguenti affermazioni riguardo alla partecipazione degli studenti dell'UNIBO al Congresso Internazionale di Magnetismo è FALSA?,"D. Gli studenti iscritti a Bachelor, Master o Dottorato presso l'Università di Bologna possono partecipare gratuitamente a sessioni selezionate.","B. The statement ""The participation is free but the registration is obligatory until July 20th 2024"" is false. The correct date for registration is June 20th 2024, not July 20th 2024.",False
Quale dei seguenti servizi online è specificamente menzionato come disponibile per gli studenti della facoltà di Matematica presso l'Università di Bologna?,A. AlmaEsami,A. AlmaEsami.,True
Quale dei seguenti servizi NON è disponibile per gli studenti dell'Università di Bologna?,C. Cedolini web,"D
    The text of the correct answer is:  Cedolini web",False
Quando si terrà l'incontro informativo sul bando Erasmus+ Studio 2024?,D. 16 gennaio 2024 dalle 11:00 alle 13:00,D. 16 gennaio 2024 dalle 11:00 alle 13:00.,True
Quando si terrà l'incontro informativo sul bando Erasmus+ Studio 2024/2025?,"D. 16 gennaio 2024, ore 11","D
    The text of the correct answer is: 16 gennaio 2024, ore 11",True
In quale anno è stata creata l'App Job Placement dell'Università di Bologna?,D. 2024,D. 2024.,True
Quale standard di formato per gli eventi è specificato nel testo?,C. vCalendar,C. vCalendar.,True
Quale dei seguenti servizi online è specificamente menzionato come disponibile per gli studenti dell'Università di Bologna?,B. AlmaEsami,"A, B.",False
Quale tra i seguenti servizi NON è disponibile tramite il portale di Ateneo dell'Università di Bologna?,A. UniboImmagine,"A
    The text of the correct answer is: UniboImmagine",True
Quando sono stati pubblicati i webinar di AlmaMathematica?,C. 05 marzo 2024,C. 05 marzo 2024.,True
Quali app sono disponibili per gli studenti dell'Università di Bologna?,"D. myUniBo, myAlmaOrienta, App Job Placement e App Alumni","D. myUniBo, myAlmaOrienta, App Job Placement e App Alumni.",True
Quando è possibile presentare domanda per ottenere il contributo per le spese di affitto per studenti fuori sede nell'anno accademico 2023-2024?,D. Entro il 6 settembre,"C
    C. Entro il 5 settembre",False
Qual è la data limite per la presentazione della domanda per il bando di concorso per i contributi per le spese sanitarie per gli studenti fuori sede?,B. 11 luglio,B. 11 luglio.,True
Quando è stata pubblicata l'informazione riguardante la riduzione delle tasse per gli studenti che hanno solo la prova finale da sostenere?,B. 27 febbraio 2024,B. 27 febbraio 2024.,True
Qual è la data limite per la presentazione di un'idea di startup alla Call for StartUp?,D. 31 gennaio 2024,"D
    D, 31 gennaio 2024",True
In quale fascia oraria si svolge l'evento 'Studiare a prescindere dalla tua situazione economica: borse di studio e agevolazioni' il 28 febbraio?,A. 11.00-12.00,C. 13.00-13.30.,False
"Quando è possibile presentare la candidatura per l'avviso di selezione straordinaria per l'ammissione ai corsi di laurea a numero programmato dell'ambito ""Scienze"" per l'a.a. 2024-25?",A. Dal 10 al 19 settembre 2024 (ore 13),A. Dal 10 al 19 settembre 2024 (ore 13),True
